,0,1,2,3,4
0,Product,EPA + DHA (% label claim),PV (mEq O2/kg),p-AV,TOTOX
1,Unflavored oils,,,,
2,Bayer Pro Vitamin Ds,106.7,7.8,10.5,26.1
3,Carlson Fish Oil O3 Gems 500mg,106,7,2.8,16.8
4,Natural Factors Rx Omega 3 900mg,92.2,4.7,6.1,15.5
5,Natural Factors Rx Omega-3 Fish 400EPA/200DHA,106.2,3.2,5,11.4
6,Natural Factors Wild Salmon Oil,138.7,2.7,6.8,12.2
7,Nature Made Burpless Fish Oil 1200 mg,107.7,6,13.8,25.8
8,Nature Made Fish Oil 1200 mg,110.1,2.9,8.5,14.3
9,Nature Made Ultra Omega 3 Fish Oil,100.6,4.2,4.4,12.8
10,Nature's Bounty Fish Oil 1200 mg,,4.1,15.3,23.5
11,Nature's Bounty Odor-Less Max Strength Fish Oil 1400mg,95.9,14.9,10.1,39.9
12,New Chapter Wholemega 1000 mg,99,2.4,9.3,14.1
13,Now Foods Fish Oil 1000 mg,106.4,1.9,6.2,10
14,Pure Alaska Omega,98.3,3.7,5,12.4
15,Spectrum Fish Oil,101.5,4.6,8.5,17.7
16,Spring Valley Fish Oil 1000 mg 200 CT,,4.1,8.2,16.4
17,Spring Valley Fish Oil 1000 mg 300 CT,109.1,2.6,6.9,12.1
18,Spring Valley Fish Oil 1200 mg,106.9,2,12.1,16.1
19,Spring Valley Fish Oil 1400mg,93.5,3.9,10,17.8
20,Sundown Naturals Fish Oil 1000 mg,,5,10.4,20.4
21,Sundown Naturals Fish Oil 1200 mg,,5.4,13.7,24.5
22,Sundown Naturals Omega 3 1290mg,,16.8,26.1,59.7
23,Sundown Naturals Omega 3 6 1200 mg,,4.7,4.8,7.5
24,Wileys Finest Peak EPA,95.3,2.8,1.9,7.5
25,Flavored and colored oils,,,,
26,Barleans Fish Oil,94.2,2.4,14,18.8
27,Barleans Omega Swirl Key Lime,87.1,1.1,34.45,36.65
28,Barleans Omega Swirl Lemon Zest,89.5,1.3,49.7,52.3
29,Barleans Omega Swirl Mango Peach,86.3,0.9,5.95,7.75
30,Bausch + Lomb Ocuvite Eye Health 50+,109,0.6,7.8,9
31,Carlson Cod Liver Oil Lemon,106.1,1.7,242.7,246.1
32,Carlson Elite Gems Lemon 1250mg,97.4,5.3,50.9,61.5
33,Carlson Fish Oil Lemon Kids,97.9,2.2,120.9,125.3
34,Carlson Fish Oil Liquid,97.2,4.4,121.2,130
35,Country Life Omega-3 1000 mg,88.7,3.4,8.1,14.9
36,Kirkland Omega 3 Krill Oil 500mg,107.2,0.2,94.48,94.88
37,Members Mark Alaska Fish Oil D3,110.4,4.5,4.3,13.3
38,Nordic Naturals Arctic CLO Orange,110.4,2.8,5.2,10.8
39,Nordic Naturals DHA Extra,103.9,2.9,22.48,28.28
40,Nordic Naturals Omega 3 6 9,104.1,3.2,44.8,51.2
41,Nordic Naturals Omega-3,109.1,3.2,45.7,52.1
42,Nordic Naturals Omega-3 6 9 Junior Lemon,103.4,3.1,44.4,50.6
43,Nordic Naturals Omega 3 Formula Lemon Liquid,104.2,3.6,48.4,55.6
44,Nordic Naturals Ultimate Omega,98.6,3.6,35.9,43.1
45,Nordic Naturals Ultimate Omega W Vit D3,101.6,3.1,36.3,47.8
46,Ocean Blue Omega 3 Fish Oil 2100mg,93.4,1.7,44.4,47.8
47,Schiff Mega Red 1000 mg,99.2,0.2,119.6,120
48,Schiff Mega Red Krill Oil 500mg,100.4,0.1,65.6,65.8
49,Schiff Mega Red Omega 3 Krill Oil 350,105.1,0.2,107.8,108.2
50,Schiff Mega Red Omega 3 Krill Oil 750,104.2,0.1,205.2,205.4
