,0,1,2,3,4,5,6,7,8,9,10,11
0,Matrices & Days,,,,Compound,,,,,,,
1,Liquid,,,,ACE-K,SAC,ASP,ASP,ALI,NHDC,RBA,NEO
2,,Range (mg/L),Range (mg/L),,1.0040.00,0.5020.00,,1.0040.00,1.0040.00,1.0040.00,4.50180.00,1.0040.00
3,,Limits,Limits,,,,,,,,,
4,,LOQ (mg/L),LOQ (mg/L),0.34,0.34,0.12,0.37,0.37,0.43,0.30,3.51,0.45
5,,LOD (mg/L),LOD (mg/L),0.10,0.10,0.04,0.11,0.11,0.13,0.09,1.05,0.14
6,,Inter-day linearity (n=36),Inter-day linearity (n=36),,,,,,,,,
7,,Slope,Slope,,8716,25825,,7946,6951,9946,810.0,6711
8,,SD of slope,SD of slope,26.1,26.1,110.7,24.3,24.3,23.3,489.6,2.9,6.2
9,,Intercept,SD of intercept,,1022.0,156.4,455.8,509.0,486.9,171.1,624.8,504.3
10,,SD of intercept,SD of intercept,545.8,545.8,1158.0,,509.0,486.9,1.000,269.8,128.7
11,,R2,,,0.9996,0.9994,,0.9996,0.9996,1.000,0.9996,1.000
12,,Intra-day linearity (n=12),Intra-day linearity (n=12),,,,,,,,,
13,,Slope,Slope,,8672,25636,7906,7906,6985,9947,808.8,6693
14,Intraday-1,SD of slope,Intercept,30.6,30.6,266.7,37.5,37.5,31.9,13.1,6.5,6.5
15,Intraday-1,Intercept,SD of intercept,,513.7,2600,,1560,123.3,425,720.6,215.1
16,,R2,SD of intercept,,640.4,2789,783.2,783.2,668.2,274.6,608.7,136.5
17,,R2,,,0.9998,0.9990,,0.9998,0.9998,1.000,0.9994,1.000
18,,Intra-day linearity (n=12),Intra-day linearity (n=12),,,,,,,,,
19,,Slope,Slope,,8729,25987,8036,8036,6962,9954,804.4,6723
20,Intraday-2,SD of slope,SD of slope,,1046,113.7,,40.0,185.4,15.6,4.2,12.2
21,Intraday-2,Intercept,SD of intercept,,1046,963.7,906,836.5,784.9,509.6,1194,254.3
22,,R2,,1.000,1.000,0.9998,,0.9998,0.9998,1.000,0.9998,1.000
23,,Intra-day linearity (n=12),Intra-day linearity (n=12),,,,,,6907,,,
24,,Slope,Slope,,8748,25853,7896,7896,6907,9938,816.8,6717
25,Intraday-3,Intercept,Intercept,,1508,2106,,714,1325,534.3,40.9,-444.3
26,,SD of intercept,SD of intercept,,1478,1608,,814.1,1078,313.7,369.1,225.2
27,,R2,,,0.9994,0.9996,,0.9998,0.9994,1.000,0.9998,1.000
28,Semi-liquid,,,ACE-K,ACE-K,SAC,ASP,,ALI,NHDC,RBA,NEO
29,,Range (mg/L),Range (mg/L),1.00-40.00,1.00-40.00,0.5020.00,1.00-40.00,1.00-40.00,1.00-40.00,1.00-40.00,4.50-180.00,1.00-40.00
30,,Limits,Limits,0.35,,,,,,,,
31,,,LOQ (mg/L),0.11,,0.12,0.11,0.38,0.44,0.09,1.90,0.45
32,,,LOD (mg/L),0.11,,0.04,0.11,,0.13,0.09,0.57,0.13
33,,Inter-day linearity (n=36),Inter-day linearity (n=36),,,,0.11,,,,,
34,,Slope,Slope,8513,,82.3,20.5,7782,6871,7.8,808.5,6662
35,,,SD of slope,29.9,,82.3,20.5,20.5,33.8,7.8,3.0,5.2
36,,Intercept,SD of intercept,625.6,,914.0,250.5,250.5,368.6,229.8,839.8,213.3
