,0,1,2,3,4,5,6
0,Product name,Code,Country of,Flavour,Flavour,,Manufacturer's nutrition facts
1,,,origin,,,,
2,Ty-phoo Pure Green Tea,TWG,United,,=,100% green tea,100% green tea
3,,,Kingdom,,,,
4,Heladiv Green Tea,HGT,Sri-Lanka,anti-oxidant,anti-oxidant,,"total fat 0%, Na 0%, carbohydrate 0%, protein 0%"
5,Gold blend Green Tea,GBG,Sri-Lanka,lemon & ginger,,,"energy 0%, Na 0%, anti-oxidants 100-200 mg/200 mL"
6,Super blend Green Tea,SBG,Sri Lanka,vanilla,vanilla,Na 0%,Na 0%
7,Lipton Green Tea,LGB,USA,blackberry pomegranate,,,"total fat 0 g,Na 0 mg,K 5 mg."
8,Lipton Green Tea,LGL,USA,lemon & ginseng,,"Na 0 mg,K 15 mg","Na 0 mg,K 15 mg"
9,Lipton Green Tea,LGR,USA,red goji raspberry,,"Na 0 mg,K 10 mg","Na 0 mg,K 10 mg"
10,Lipton Green Tea,LGJ,USA,jasmine passion with,,,"Na 0 mg,K 10 mg"
11,,,,fruits,fruits,,
12,Loyd Green Sense,LGS,Poland,aloe vera,aloe vera,,"Green tea 77%,white tea 20%"
13,Bigelow Green Tea,BGT,USA,"decaffeinated,aloe vera",,18 mg caffeine,18 mg caffeine
14,Twinings Pure Green Tea,TWG,United,,-,Green tea,Green tea
15,,,Kingdom,,,,
16,Lipton Yellow Label Tea,LYL,Nigeria,,-,,"energy 2 kJ/<1 kcal,protein 0.1 g,sugars 0 g,fat 0 g,fibre 0 g,Na 0g."
17,Natural Liver Flush Tea,NLF,China,,,,
18,Top Tea,TTG,Nigeria,ginger,ginger,-,
19,Tranquilizing & Brain,TBN,China,,-,-,
20,nourishing Tea,,,,,,
21,Moringa Herbal Tea,MHT,Nigeria,,,,
22,Sahul Slim Herbal Tea,SSH,India,,-,,"Garcinia indica 0.75 g,Gyperus rotundus 0.5 g,Commiphora mukul 0.6 g,Garcinia"
23,,,,,,,"pedunculata 0.25 g, Trigonella foenum gracecum 0.2 g, Clerodendrum phlomidis 0.25 g"
24,,,,,,,"Tinospora cordiofolia 0.25 g, Emblica officinalis 0.25 g, Terminalia chebula 0.25 g, Terminalia"
25,,,,,,,"belerica 0.25 g, Zingiber officinale 0.25 g, Piper longum 0.25 g, Piper nigrum 0.25 g, Areca"
26,,,,,,,"catechu 0.25 g, Terminalia arjuna 0.25 g"
27,Anti-hypertensive Tea,AHT,China,,,,
28,Joint Care Tea,JCT,China,,,-,
29,Kidney Flush Tea,KFT,China,,,,
30,Anti-Cancer Tea,ACT,China,,,-,
31,Top Tea,TTL,Nigeria,lime & lemon,lime & lemon,-,
32,Top Tea (Regular),TTR,Nigeria,,,-,
