,0,1,2,3,4,5,6,7
0,Elements,,Detection method,,Linear range (mg/kg),R2,LOD (mg/kg),LOQ (mg/kg)
1,ICP-MS,,,,,,,
2,As,,,75,0.0010.02,0.9999,0.00038,0.0012
3,Cd,Ion monitor (m/z),Ion monitor (m/z),111,0.0010.02,0.9999,0.00066,0.0021
4,Pb,,,208,0.010.02,0.9956,0.00061,0.0019
5,ICP-OES,,,,,,,
6,Al,,,396.152,0.110.0,0.9999,0.019,0.064
7,Cu,,,324.754,0.110.0,0.9999,0.009,0.03
8,Fe,Wavelength (nm),,238.204,0.110.0,0.9999,0.018,0.06
9,Mn,Wavelength (nm),,257.610,0.011.0,0.9999,0.00013,0.00043
10,Ni,,,231.604,0.1-10.0,0.9999,0.015,0.05
11,Zn,,,213.857,0.1-10.0,0.9999,0.021,0.071
12,Mercury analyzer,,,,,,,
13,Hg,Gold amalgamation (nm),Gold amalgamation (nm),254,0.1-10 ng,0.9999,0.0005,0.0015
