,0,1,2,3,4
0,Common name(s),Classification,Scientific name,Geographic origin,Sample state at purchase
1,"Aonori, Green laver",Green algae,Enteromorpha spp.,Japan,Dry flakes
2,Gorilla ogo,Red algae,Palmaria palmata,Maine,Dry powder and flakes
3,Gorilla ogo,Red algae,Gracilaria salicornia,Hawaii,Fresh
4,Green ogo.,Red algae,Gracilaria parvispora,Hawaii,Fresh
5,Hijiki,Green algae,Hizikia fusiformis,Japan,Dry strips
6,Limu wawae'iole,Green algae,Codium edule,Hawaii,Fresh
7,"Nori, Laver",Red algae,Porphyra spp. (P.yezoensis,China,Dry sheets
8,,,P. tenera vietnamensis),,
9,Red ogo,Red algae,Gracilaria coronopifolia,Hawaii,Fresh
10,"Rockweed, Egg wrack",Brown algae,Ascophylum nodosum,Maine,Dry powder
11, Sea lettuce,Green algae,Ulva lactuca,Maine,Dry powder and flakes
12,Wakame,Brown algae,Undaria pinnatifida,Japan,Dry strips
