,0,1,2,3,4
0,Issues in the ingredient statements,Food description,Ingredient statement (Issue bolded),,Resolution
1,Allergy statement part of the,Milk Chocolate,"INGREDIENTS: MILK CHOCOLATE (SUGAR, COCOA BUTTER,",,Identification followed by global
2,ingredient list,European Biscuits,"CHOCOLATE,NONFAT MILK,GLUCOSE SYRUP,MILKFAT,SOY",,replacement with comma (ingredient
3,,UPC694990083640,"LECITHIN, ARTIFICIAL VANILLA FLAVOR), WHEAT FLOUR,",,separator) before parsing
4,,,"SUGAR,BUTTERFAT,NONFAT MILK,SALT,LEAVENING",,
5,,,"(BAKING SODA, SODIUM ACID PYROPHOSPHATE).",,
6,,,"CONTAINS: MILK,SOY,WHEAT.",,
7,,,MANUFACTURED ON EQUIPMENT THAT PROCESSES TREE,,
8,,,NUTS.,,
9,"Random numbers, words, and",Zoo Cookies (Animal,"MADE WITH SMILES AND ENRICHED WHEAT FLOUR (FLOUR,",,Identification followed by global
10,phrases in the ingredient statement,Crackers),"NIACIN, REDUCED IRON, THIAMINE MONONITRATE,",,replacement with comma (ingredient
11,,UPC41268200726,"RIBOFLAVIN,FOLIC ACID),CHEDDAR CHEESE",,"separator) before parsing, mainly"
12,,,,,occurrence>1
13,Explanatory words and phrases,Creamy Peanut Butter,PEANUT BUTTER:MADE FROM ROASTED PEANUTS AND,,Identification followed by global
14,including sub-headings,with Pretzels,"SUGAR,CONTAINS 2% OR LESS OF: MOLASSES,FULLY",,replacement with comma (ingredient
15,,UPC51500210208,HYDROGENATED VEGETABLE OILS (RAPESEED AND,,"separator) before parsing, mainly"
16,,,"SOYBEAN),MONO AND DEGLYCERIDES,SALT.PRETZELS",,occurrence>1
17,,,"ENRICHED UNBLEACHED FLOUR (WHET FLOUR, NIACIN,",,
18,,,"REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN,",,
19,,,"FOLIC ACID), SALT, VEGETABLE OILS (CANOLA AND/OR",,
20,,," CORN), BAKING SODA, MALT SYRUP (BARLEY).",,
21,"Ingredients not separated by comma,",Frosted Party Animal,"BLEACHED, ENRICHED WHEAT FLOUR (WHEAT FLOUR,",,Globally replaced with comma (ingredient
22,"but by words such asand,&",Cookies,"NIACIN, REDUCED IRON, THIAMIN MONONITRATE,",,seperator) before parsing
23,"'AND/OR', semicolon, period",UPC72220806496,"RIBOFLAVIN,AND FOLIC ACID,SUGAR,PALM OIL",,
24,,,"HYDROGENATED PALM KERNEL OIL,WATER,POWDERED",,
25,,,"WHEY PROTEIN CONCENTRATE, WHOLE MILK POWDER,",,
26,,,"BUTTER (MILK),NONPAREILS (SUGAR, CORN STARCH,",......,
27,If statements,Private Label Assorted,"ENRICHED BLEACHED WHEAT FLOUR (WHEAT FLOUR,",,Identification followed by global
28,,muffin,"MALTED BARLEY FLOUR,NIACIN,IRON,THIAMINE",,replacement with comma (ingredient
29,,UPC: 77890227442,"MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, EGGS,",,separator) before parsing
30,,,"SOYBEAN OIL, WATER, SOUR CREAM (CULTURED",,
31,,,"PASTEURIZED LIGHT CREAM,NONFAT MILK,POTASSIUM",,
32,,,"SORBATE [PRESERVATIVE],RENNET [ENZYME]),LEAVENING",,
33,,,"(BAKING SODA,SODIUM ALUMINUM PHOSPHATE",,
34,,,"MONOCALCIUM PHOSPHATE),MODIFIED CORNSTARCH,",,
35,,,"EMULSIFIERS (MONO AND DIGLYCERIDES,SODIUM",,
36,,,"STEAROYL LACTYLATE),HONEY,BUTTERMILK SOLIDS,SALT,",,
37,,,"XANTHAN GUM, NATURAL AND ARTIFICIAL FLAVOR. IF",,
38,,,BLUEBERRY ALSO:BLUEBERRIES.CORNSTARCH.SODIUM,,
39,,,LAURYL SULFATE (EMULSIFIER).,,
40,Ingredient where 'and' needs to be,Alphabet Cookies,"WHEAT FLOUR,SUGAR,EDIBLE VEGETABLE OIL WITH TBHQ",,"Globally clarified ingredient, mainly"
41,maintained,UPC: 876274003418,"GLUCOSE AND FRUCTOSE SYRUP,AMMONIUM",,occurrence>1
42,,,"BICARBONATE (LEAVENING AGENT),SALT,SOY LECITHIN",,
43,,,"(AN EMULSIFIER), SODIUM BICARBONATE, ARTIFICIAL",,
44,,,"VANILLA FLAVOR,MONO AND DIGLYCERIDES OF FATTY",,
45,,,ACIDS.,,
46,Ingredients separated by words such,Chocolate Peanut,"SUGAR,ROLLED OATS,PEANUT BUTTER (DRY ROASTED",,"Globally clarified ingredient, mainly"
47,"as ""with'",Butter No-Bake,"PEANUTS,SALT,HYDROGENATED RAPESEED AND",,occurrence > 1; no global replacement to
48,,Cookies,"COTTONSEED OIL), WATER, MARGARINE (PALM OIL,",,comma (ingredient separator)
49,,UPC:35826089427,"FRACTIONATED PALM OIL,WATER,SALT,EMULSIFIER BLEND",,
50,,,"[SOY LECITHIN, DISTILLED MONOGLYCERIDES], NATURAL",,
51,,,"FLAVOR, CITRIC ACID PRESERVATIVE, MIXED TOCOPHEROLS",,
52,,,"PRESERVATIVE,VITAMIN A PALMITATE,BETA-CAROTENE",,
53,,,"COLOR), CONTAINS LESS THAN 2% OF EACH OF THE",,
54,,,"FOLLOWING:MILK SOLIDS BLEND (NONFAT MILK,WHEY",,
55,,,"VITAMIN A,VITAMIN D,COCOA,CARAMEL COLOR WITH",,
56,,,"SULFITES,ARTIFICIAL FLAVOR,CITRIC ACID PRESERVATIVE",,
57,Missing commas between ingredients,Tropical Crackers,BLEACHED ENRICHED WHEAT FLOUR (MALTED BARLEY,,Globally clarified ingredient (THIAMIN
58,,UPC23545202869,"FLOUR,NIACIN,REDUCED IRON,POTASIUM BROMATE,",,"MONONITRATE,RIBOFLAVIN),mainly"
59,,,"THIAMIN MONONITRATE RIBOFLAVIN,FOLIC ACID),",,occurrence>1
60,,,"WATER, LARD,SALT,YEAST AND BAKERS CREAM.",,
61,Errors in BFPD but not on,Enriched bread,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED",,Not identified separately; resolved as listed.
62,manufacturers' website or label,UPC072250005395,"BARLEY FLOUR (WHEAT FLOUR MALTED BARLEY FLOUR,",,Confirmed for products contributing > 1%
63,,,"NIACIN, REDUCED IRON, THIAMIN MONONITRATE",,of total volume
64,,,"RIBOFLAVIN, FOLIC ACID), WATER, ...YEAST, SOU FLOUR,",,
65,,,"SALT, SOYBEAN OIL, ...",,
66,Comma before parenthesis,Vanilla creme filled,"WHEAT FLOUR,SUGAR,VEGETABLE SHORTENING,",,"Globally clarified such instances, mainly"
