,0,1,2
0,Title,URL,
1,Clinical and epidemiology research,,
2,"Food and Nutrition Data System for Research (NDSR), University of Minnesota",http://www.ncc.umn.edu,http://www.ncc.umn.edu
3,"Nutrition Coordinating Center,Minneapolis, MN",,
4,"Food Intake Analysis System (FIAS),UT-Houston Health Science Center,HoustonTX",http://www.sph.uth.tmc.edu/fias,http://www.sph.uth.tmc.edu/fias
5,"NutritionQuest,BerkleyCA",http://www.nutritionquest.com,http://www.nutritionquest.com
6,"ProNutra,Viocare Technologies Inc.,Princeton, NJ",http://www.viocare.com,http://www.viocare.com
7,School foodservice,,
8,USDA Nutrient Standard Menu Planning Approved Programs,,http:/healthymeals.nal.usda.gov(select Nutrient Standard
9,,Menu Planning),Menu Planning)
10,"Snackwise Nutrition Rating System, Columbus Children's Hospital, Columbus, OH",http://www.snackwise.org,http://www.snackwise.org
11,Institutional foodservice,,
12,"The CBORD Group Inc.Ithaca,NY",http://www.cbord.com,http://www.cbord.com
13,Computrition Inc..Chatsworth.CA,http://www.computrition.com,http://www.computrition.com
14,CookenPro@ Recipe Software.Barrington Software Inc.Barrington.II,http://www.cooken.com,http://www.cooken.com
15,"Culinary Software Services Inc., Boulder,CO",http://www.culinarysoftware.com,http://www.culinarysoftware.com
16,DietMaster Systems Inc..RochesterMN,http://www.dietmaster.com,http://www.dietmaster.com
17,"MenuMizar,Menu Systems Inc.,Ruffs Dale,PA",http://www.menumizar.com,http://www.menumizar.com
18,"CalcMenu Web,Redwood City,CA",http://www.eg-software.com,http://www.eg-software.com
19,"Menu2UPlus,HPSI Inc.Irvine,CA",https://www.webmenuplus.com,https://www.webmenuplus.com
20,Food labeling,,
21,"Genesis R&D ESHA Research,Salem,OR",http://www.esha.com/genesissql,http://www.esha.com/genesissql
22,"NutriData,San Clemente,CA",http://www.nutridata.com,http://www.nutridata.com
23,,http://www.nutritionistpro.com/np_core_food,http://www.nutritionistpro.com/np_core_food
24,"TechWizardTM, Owl Software, Columbia, MO",http//www.owlsoft.com,http//www.owlsoft.com
25,Teaching,,
26,"Diet Analysis Plus,Thomson Wadsworth,Florence,KY",,http://thomsonedu.com/nutrition (select nutrition software
27,"DINEHealthy Curriculum GuideDINE Systems Inc.Whiteville,NC",http://www.dinesystems.com,http://www.dinesystems.com
28,"EatRight Analysis,ESHA Research",http://nutrition.jbpub.com/resources/software.cfm,http://nutrition.jbpub.com/resources/software.cfm
29,"Nutrition and Exercise Manager Software,CalorieKingCosta Mesa,CA",http://content.calorieking.com/solutions/educational,http://content.calorieking.com/solutions/educational
30,"Nutritionist Pro:Nutrition Analysis Software,Axxya Systems",http://nutrition.jbpub.com/resources/software.cfm,http://nutrition.jbpub.com/resources/software.cfm
31,"You are what you eat,The Nutrition Company,Long Valley,NJ",http://www.nutritionco.com/YAWYE.htm,http://www.nutritionco.com/YAWYE.htm
