,0,1,2,3,4,5,6,7
0,Variety,T(n),Neoxanthin,,Lutein,,-Carotene,
1,,,g/mg x 10,%C,g/mg  10,%C,g/mg  10,%C
2,Black Jack,C(4),1.260.06(B,100.0,3.830.06 (B),100.0,0.340.01 (B),100.0
3,Black Jack,A(4),1.18+0.05(B,93.7,3.800.07(B,99.2,0.34+0.02B,100.0
4,Black Jack,B(4),0.700.04(CA,55.6,3.47+0.11 (CA),90.6,0.280.01(CA),82.4
5,Galactic,C(4),0.790.02 (B),100.0,4.520.24 (B),100.0,0.50+0.02B,100.0
6,Galactic,A(4),0.780.03 (B),98.7,4.260.18 (B),94.3,0.51+0.01B,102.0
7,Galactic,B(4),0.590.01(CA),74.7,3.090.09 (CA),68.4,0.280.01 (CA),56.0
8,Impuls,C(4),0.670.03 (B),100.0,3.510.17(B),100.0,0.250.01(B),100.0
9,Impuls,A(4),0.660.02 (B),98.5,3.410.14 (B),97.2,0.240.01 B,96.0
10,Impuls,B(4),0.480.01(CA,71.6,2.790.08 (CA),79.5,0.170.01 (CA),68.0
11,Lollo Rossa,C(4),0.870.03(B,100.0,3.370.15(N,100.0,0.310.01N,100.0
12,Lollo Rossa,A(4),0.860.02 (B),98.9,3.310.09 (N),98.2,0.300.01 (N),96.8
13,Lollo Rossa,B(4),0.650.02 (CA),74.7,3.210.17 (N),95.3,0.290.01 (N),93.6
14,New Red Fire,C(2),1.120.04 (B),100.0,5.950.25 (B),100.0,0.710.03 (B),100.0
15,New Red Fire,A(2),1.060.05(B,94.6,5.730.20 (B),96.3,0.690.02 (B),97.2
16,New Red Fire,B(2),0.910.03CA,81.3,4.87+0.15(CA),81.9,0.48+0.01(CA),67.6
17,Rave,C(4),0.650.03 (B),100.0,4.12+0.17 (B),100.0,0.300.01 (B),100.0
18,Rave,A(4),0.640.02 (B),98.5,4.050.16 (B),98.3,0.290.01 (B),96.7
19,Rave,B(4),0.550.03 (CA),84.6,3.010.11(CA),73.1,0.200.01(CA),66.7
20,Red Sails,C(4),2.110.05 (B),100.0,10.050.42 (B),100.0,0.960.04 (B),100.0
21,Red Sails,A(4),2.030.07 (B),96.2,9.970.57 (B),99.2,0.930.02 (B),96.9
22,Red Sails,B(4),1.670.06 (CA),79.2,8.170.76(CA),81.3,0.580.03CA),60.4
23,Vulcan,C(2),1.060.04 (B),100.0,6.050.26(B),100.0,0.340.01 (B),100.0
24,Vulcan,A(2),1.050.06(B,99.1,5.92+0.18(B),97.9,0.320.02B,94.1
25,Vulcan,B(2),0.800.02 (CA),75.5,4.58+0.09 (CA),75.7,0.260.01 (CA),76.5
