,0,1,2,3
0,Biological activities,Mushrooms -glucans,Type of article,References
1,Immunological activity,-Glucans,Review,Borchers et al.2004)
2,Antitumour activity,,,
3,Antimicrobial activity,-Glucans,Review,Lindequist et al.2005
4,,,,Soares et al.(2013)
5,Antiallergic activity,,,
6,Anti-inflammatory activity,,,
7,Antiatherogenic activity,,,
8,Hypoglycaemic activity,,,
9,Hepatoprotective activity,,,
10,Cardiovascular effect,-Glucans,Review,Wasser and Weis (1999)
11,Hypercholesterolemia effect,,,
12,Antibacterial activity,-Glucans,Original research,Beattie et al. (2010
13,,-Glucans,Original research,Ishikawa et al. (2001)
14,,-Glucans,Original research,Shittu et al. (2005)
15,Radioprotective effect,-Glucans,Original research,Pillai and Devi (2013
16,,,Patent,Ostroff and Ross (2005)
17,Antioxidant activity,-Glucans,Original research,Deng et al. (2012)
18,Antidiabetic activity,-Glucans,Original research,Kim et al. (2005)
19,,-Glucans,Review,Chen and Raymond (2008)
20,Antiobesity activity,-Glucans,Original research,Zhang et al.(2013)
21,Antiviral activity,-Glucans,Review,Borchers et al. (2004)
22,,,Original research,Minari et al.2011
