,0,1,2,3,4,5,6,7,8,9
0,Herb,Ca (mg),Cu (g),Fe (ug),Mg(mg),Mn (g),P(mg),K(mg),Na (mg),Zn (g)
1,Dandelion leaf,22.900.34,64.501.92,6376+756,5.980.10,306.613.7,6.520.08,82.162.10,7.580.66,108.51.92
2,Echinacea herb,19.98+1.46,17.003.46,46050,8.920.54,65.50 5.74,5.62+0.20,53.462.80,6.72+1.40,31.503.00
3,Peppermint leaf,19.600.48,33.001.16,73466,7.880.10,138.51.92,5.380.06,40.200.44,4.041.28,51.5011.36
4,Red raspberry leaf,21.600.52,18.501.00,194434,8.540.16,172.04.32,5.140.06,33.201.02,3.861.34,54.000.00
5,Red clover leaf,28.660.44,31.003.46,1196+52,6.960.32,144.017.36,4.420.14,30.860.52,4.86+1.36,61.002.58
6,Chinese green tea,11.340.20,50.50+1.00,54036,3.700.06,2206.034.16,5.460.06,27.660.90,3.561.06,81.0011.38
7,Decaffinated green tea,11.500.50,63.50+1.92,71678,4.620.10,3276.082.26,5.440.06,27.361.04,4.381.48,77.001.16
8,Authentic green tea,7.720.22,34.501.00,326+10,3.340.08,2896.086.98,4.84+0.10,25.660.58,3.921.02,58.00 2.82
9,European blue berry leaf,18.821.34,17.001.16,6726 166,12.64+0.42,1305.075.50,2.14+0.10,9.940.62,2.660.32,51.002.00
10,Siberian Ginseng root,10.340.12,5.001.16,19012,1.320.02,73.002.58,1.980.02,3.940.34,1.380.10,16.501.00
