,0,1,2,3,4,5,6,7
0,Culinary Process,,Boiling,,Grilling,,Roasting,
1,,,Before,After,Before,After,Before,After
2,Moisture,,67.7  0.7a,68.6  0.4b,69.8  0.7a,65.0  1.3b,69.7  0.8a,62.7  0.3b
3,Ash,Wet weight,1.32  0.04,1.27  0.12,1.28  0.01a,3.38  0.05b,1.32  0.02a,2.94  0.09b
4,,Dry weight,4.08  0.12,4.04  0.39,4.25  0.03a,9.67  0.15b,4.34  0.05a,7.89  0.24b
5,Protein,Wet weight,21.1  0.6a,24.3  0.1b,22.5  0.8,26.4  3.6,20.4  1.3a,27.1  1.4b
6,,Dry weight,65.2  1.7a,77.2  0.4b,74.6  2.3,80.8  9.2,67.3  3.7a,72.7  3.4b
7,Fat,Wet weight,7.1  1.4,6.0  0.4,6.2  1.1,5.1  0.9,5.9  1.0,6.7  0.4
8,,Dry weight,22.0  4.1,19.0  1.5,20.5  3.5a,14.5  2.4b,19.4  3.0,17.9  1.0
9,Energy value,,644  54,657  17,636  50,695  67,586 59,736  13
