,0,1,2,3,4,5,6,7,8,9
0,Compounds (g/mL),T(P),,T(B),,T(Rd),,T(Rg),,T(V)
1,,1997,1998,1997,1998,1997,1998,1997,1998,1997
2,Nerol,8.6,3.6,11.1,7.6,6.8,3.5,4.4,3.4,13.3
3,Geraniol,19.1,18.0,36.3,21.9,22.1,16.1,15.2,14.9,13.9
4,"trans-2,6-Dimethyl-2.7-octadiene-1,6 diol",24.3,25.8,43.8,30.6,71.7,23.4,20.8,17.9,31.1
5,"cis-2,6-Dimethyl-2.7-octadiene-1,6 diol",26.7,62.8,195.9,75.7,140.4,59.5,39.3,27.6,75.7
6,"trans-3,7-Dimethyl-2-en-1,7-octadiol",9.1,40.0,73.0,26.4,78.6,25.3,23.2,17.0,31.2
7,Geranic acid,8.6,15.4,12.4,16.7,11.8,16.5,5.5,10.2,8.1
8,"p-Menthene-7,8 diol",15.8,28.9,16.2,11.6,47.2,20.9,12.6,13.8,17.8
9,Total,201.7,327.8,502.4,268.8,588.2,249.9,228.2,186.9,238.2
10,Benzenoids,,,,,,,,,
11,Benzaldehyde,9.9,9.3,9.4,5.1,24.9,7.7,10.8,6.8,20.8
12,Methyl salicylate,73.1,61.1,31.2,71.8,215.9,138.8,82.8,44.1,152.5
13,-Methyl-benzenemethanol,16.1,10.8,11.1,2.5,11.3,4.2,9.7,4.7,10.3
14,Eugenol,13.4,9.8,21.7,6.5,21.7,12.7,11.9,6.0,15.4
15,Benzyl alcohol,230.1,450.0,331.5,296.8,877.2,423.5,196.8,409.3,526.3
16,2-Phenylethanol,252.7,653.3,462.6,390.7,777.9,455.6,183.5,453.8,405.0
17,Omovanillic alcohol,34.5,22.8,77.5,16.7,53.2,26.6,23.7,26.4,162.0
18,Dihydroconiferyl alcohol,48.0,42.5,46.3,19.9,70.9,40.5,93.7,16.2,48.6
19,Total,677.8,1259.6,991.3,810.0,2053.0,1109.6,612.9,967.3,1340.9
20,Phenols,,,,,,,,,
21,4-Vinylphenol,28.8,20.3,62.0,24.5,60.0,37.4,58.5,34.6,38.9
22,4-Vinylguaicol,17.3,4.3,nd,2.3,17.7,3.8,26.1,2.6,7.3
23,Total,46.1,24.6,62.0,26.8,77.7,41.2,84.6,37.2,46.2
24,Norisoprenoids,,,,,,,,,
25,3-Hydroxy--damasconea,25.7,40.3,48.0,40.0,186.0,41.7,108.3,48.8,35.0
26,3 Oxo  ionolb,42.4,71.2,57.8,81.3,217.0,66.6,118.11,64.1,59.3
27,"3,9-Dihydroxy-mega-5ene",47.7,67.6,nd,83.9,192.3,42.1,nd,60.5,71.1
28,Vomifoliolc,94.5,227.8,169.1,228.8,308.4,206.0,625.2,178.0,156.2
29,Total,210.3,406.9,274.9,434.0,903.7,356.4,851.6,351.4,321.6
30,Total,1435.7,2411.5,2228.2,1712.6,4283,2073.6,2001.6,1834.2,2407.5
