,0,1,2,3,4,5,6,7
0,,,,Total phenolic acid content,Total flavonol content,Total flavanol content,Total anthocyanin content,Total polyphenol content
1,,0 day,,56.92  1.16c,80.83  10.29c,1908.76  43.26a,111.86  4.68e,2158.37  49.37bc
2,,Light,3days,62.03  0.62b,89.32  8.44bc,1787.42  38.62b,137.21  3.28d,2075.99  41.10b
3,25C,Light,6days,45.41  0.98d,118.31  4.21a,1417.66  5.82c,208.74  8.05a,1790.12  4.63c
4,,Dark,3 days,64.40  2.19a,98.45  4.12b,1847.38  114.45ab,151.38  3.62c,2161.61  108.71bc
5,,Dark,6 days,64.86  0.94a,88.42  1.31bc,1913.04  24.96a,171.17  4.24b,2237.49  21.82a
6,,0 day,,46.60  0.64b,72.99  1.37a,2089.69  26.79e,121.75  2.68h,2331.02  27.98d
7,,,7 days,37.96  1.99c,42.38  0.34e,1854.78  65.08f,134.74  0.668,2069.86  65.26e
8,,Light,14 days,33.70  1.16d,42.42  0.63e,1829.29  73.22f,173.22  1.06f,2078.63  72.86e
9,,Light,21 days,43.86  2.92b,59.29  0.78c,2351.60  74.32d,244.91  2.48c,2699.66  69.30c
10,4,,28 days,46.60  0.64b,72.99  1.37a,2606.15  61.7obc,278.66  6.88b,3004.39  63.85b
11,,,7 days,40.72  0.91c,35.88  1.67f,2327.64  23.97d,194.99  5.21e,2599.24 27.90
12,,Dark,21 days,45.03  0.40b,61.70  1.26b,2529.72 70.60,290.70  3.61a,2927.15  73.67b
13,,,28 days,50.90  1.29a,53.80  1.79d,2673.32  63.34b,251.82 7.30c,3029.83  59.1ob
