,0,1,2
0,Fatty acids,Feed 1(maize,Feed 2extruded feed
1,14:0,0.400.01,0.500.01
2,15:0,nd,nd
3,16:0,10.910.07,10.680.04
4,16:1 n-7,0.160.01,0.520.01
5,17:0,nd,nd
6,18:0,2.030.01,3.400.01
7,18:1n-9,27.600.03,23.580.06
8,18:1n-7,0.160.01,0.880.01
9,18:2n-6,56.020.18,54.360.30
10,18:3n-6,nd,nd
11,18:3n-3,0.980.01,1.860.01
12,20:1n-9,0.200.01,0.490.01
13,20:2n-6,0.260.01,nd
14,20:3 n-6,0.610.01,0.690.02
15,20:3n-3,nd,0.530.04
16,22:1n-9+20:4n-6,nd,0.070.01
17,20:5n-3,nd,0.490.04
18,22:5n-3,nd,nd
19,22:6n-3,nd,nd
20,SFA,13.340.08,14.570.06
21,MUFA,28.120.03,25.460.08
22,PUFA,57.87 0.18,57.98  0.31
23,n-6,56.890.18,55.05  0.32
24,n-3,0.980.01,2.870.01
25,n-3/n-6,0.020.01,0.050.01
26,n-6/n-3,58.050.19,19.180.21
