,0,1,2,3,4,5,6,7,8,9,10,11
0,Sample,t(days,Biogenic amines (mgkg-,Biogenic amines (mgkg-,,,,,,,,
1,,,PHE,PUT,CAD,HIS,TYR,SPD,,SER,SPM,Total
2,BT,0,,,1.240.01,0.7430.012,13.10.1,,,-,,15.10.1
3,,15,-,3.31  0.03,2.590.02,1.890.01,20.20.1,0.5100.020,,-,-,28.50.1
4,,30,,7.44 0.04,4.36 0.02,2.84  0.02,43.50.1,0.9710.022,,,-,59.10.1
5,,90,-,8.64 0.04,5.220.03,2.96 0.02,46.50.1,1.260.03,,-,,64.60.1
6,,180,-,10.20.1,6.430.03,3.990.03,69.90.1,2.940.03,,-,0.9730.021,94.40.1
7,BM,0,0.8900.011,-,,0.3310.022,0.8320.012,,1,,-,2.05 0.01
8,,15,0.7520.023,,0.6410.022,0.7610.031,0.8910.010,,,-,,3.04  0.02
9,,30,0.9820.031,1.820.01,1.550.03,1.650.03,2.23  0.02,,,-,,8.23  0.02
10,,90,1.08  0.02,2.76  0.03,1.950.03,2.23  0.03,2.87  0.03,,,,-,10.90.1
11,,180,1.37  0.03,4.03  0.03,2.89  0.04,2.70  0.04,5.58  0.05,1.35  0.02,,-,0.312 0.023,18.20.1
