,0,1,2,3,4,5,6
0,Species and localization in Yuxi prefecture,Whole fruiting bodies (raw),Whole fruiting bodies (raw),,Whole fruiting bodies (stir-fried),Whole fruiting bodies (stir-fried),
1,,137Cs,40K,K,137Cs,40K,K
2,"Baorangia bicolor, Jiangchuan, Shihe",0.43#,87  12,3100430,<0.8,230  22,8400  790
3,"Baorangia bicolor, Dayingjie, Luohe",<0.10,75  7,2700  320,1.2  0.3,18016,6500  600
4,"Boletus calopus, Jiangchuan, Anhua",0.340.09,87  8,3100  290,<0.5,24023,8600 860
5,"Boletus flammans, Hongta, Lingxiu",0.35  0.08,576,2100 220,2.4  0.3,16019,5900710
6,"Boletus obscureumbrinus, Jiangchuan, Shihe",0.34#,75  8,2700  290,<1.1,370  32,"13,0001100"
7,"Butyriboletus roseoflavus, Jiangchuan, Shihe",0.32#,68  7,3100320,<0.8,240  23,8600860
8,"Rubroboletus sinicus, Hongta, Huangcaoba",0.430.10,78  8,2900  300,1.2  0.3,310  23,"11,000  850"
9,"Rugiboletus extremiorientalis, Dayingjie, Luohe",0.620.10,59  6,2300  240,4.4 0.6,270  39,98001400
10,"Rugiboletus extremiorientalis, Jiangchuan, Anhua",0.750.09,637,2500 340,1.60.3,17019,6000  690
11,"Xerocomus sp., Dayingjie, Luohe",0.50 0.20,96  9,3400  340,2.5  0.3,260  22,9100  820
12,Mean  S.D.,0.410.18,7412,2800390,1.51.2,24062,87002100
