,0,1,2,3,4,5,6,7,8,9
0,,,BGPE,,CPPE,,CPPS,,Propolis products,
1,Analytes,kg),Average recovery,RSD,Average recovery,RSD,Average recovery,RSD,Average recovery,RSD
2,,kg),(%),(%),(%),(%),(%),(%),(%),(%)
3,,5,87.0,3.2,83.0,2.2,85.5,1.8,87.0,3.5
4,Glucosone (GS),5,80.0,3.2,82.0,2.2,82.0,1.8,83.0,1.9
5,,10,75.0,4.5,87.0,3.0,76.0,3.5,76.0,1.4
6,"2,3-butanedione (2,3.",5,86.0,3.3,89.0,1.7,83.0,1.5,78.0,2.6
7,BD),5,83.0,3.3,89.0,1.7,82.0,1.5,78.0,2.6
8,BD),10,76.0,1.9,89.0,2.3,93.0,5.1,79.0,1.7
9,,1,90.0,2.4,91.0,4.9,91.0,1.5,87.0,3.9
10,Methylglyoxal (MGO),5,85.0,1.2,88.0,3.6,91.0,4.2,88.0,1.4
11,,10,77.0,5.7,90.0,5.4,87.0,1.2,78.0,1.3
12,3-deoxyglucosone (3-,1,82.0,2.6,81.0,6.0,89.0,2.4,85.0,1.9
13,DG),5,88.0,2.6,81.0,5.7,90.0,1.1,83.0,4.9
14,DG),10,81.0,1.3,85.0,3.4,84.0,2.7,82.0,2.1
