,0,1,2,3,4
0,Storage,Ionic,Hydrogen,Hydrophobic,Disulfide
1,Time(day),Bonds,Bonds (mg/,Interactions (mg/,Bonds(mg/
2,,(mg/mL),mL),mL),mL)
3,0,6.95,6.12  0.07e,2.68  0.10a,2.71 0.11a
4,,0.14d,,,
5,5,6.61,5.10  0.22d,2.74  0.11ab,2.76
6,,0.40d,,,0.20ab
7,10,4.87,4.66  0.04d,2.82  0.04ab,3.05
8,,0.21c,,,0.14bc
9,15,4.49,3.49  0.04c,3.14  0.16b,3.33  0.24c
10,,0.12c,,,
11,20,4.60,3.20  0.19c,4.31  0.44c,3.77  0.06d
12,,0.10c,,,
13,25,3.82,2.32  0.54b,4.43  0.05c,3.81  0.10d
14,,0.27b,,,
15,30,3.03,1.67  0.14a,7.82  0.17d,5.75  0.06e
16,, 0.65a,,,
