,0,1,2,3,4,5,6,7,8,9
0,,,,,Vitamin C content,Vitamin C content,,Vitamin C content,mg/100g,mg/100g
1,,,Marketa,,AA,,,DHAA,TOTAL,TOTAL
2,Banana,,#1,,4.511.0,4.511.0,7.72.6,7.72.6,123,123
3,,,#3,,9.50.4,9.50.4,2.50.6,2.50.6,121,121
4,,,#3,15.32.5,15.32.5,15.32.5,3.3+0.6,3.3+0.6,193,193
5,,,#3,15.0+0.0,15.0+0.0,15.0+0.0,2.7+0.6,2.7+0.6,18+1,18+1
6,,,#3,10.00.0,10.00.0,10.00.0,2.0+0.0,2.0+0.0,12+0,12+0
7,Broccoli,Broccoli,#3,89.0+,89.0+,2.0,7.70.6,7.70.6,972,972
8,,,#3,117.0+,9.7,9.7,8.4+0.9,8.4+0.9,125+10,125+10
9,,,#3,104.2,104.2,3.6,9.10.6,9.10.6,113,4
10,,,#4,119.5+,119.5+,5.4,9.1+0.7,9.1+0.7,129+5,129+5
11,,,#4,123.2+,123.2+,3.1,7.6+1.0,7.6+1.0,131+,3
12,,,#4,121.2+,4.4,4.4,10.71.2,10.71.2,131,5
13,,,#4,139.18.0,139.18.0,139.18.0,9.1+0.7,9.1+0.7,139,
14,,,#4,145.9+,145.9+,2.1,13.40.6,13.40.6,159,2
15,,,#4,148.2,148.2,3.0,15.2+0.5,15.2+0.5,1633,1633
16,"Cabbage,fresh","Cabbage,fresh",,,,,,,,
17,,#1,#2,54.03.0,54.03.0,54.03.0,5.0+1.0,5.0+1.0,59+3,59+3
18,,#2,#2,77.3,1.2,1.2,6.0+0.0,6.0+0.0,831,831
19,,#3,#2,67.74,67.74,4.9,5.6+0.6,5.6+0.6,73+,5
20,,$4,#2,72.3,5.8,5.8,5.6+0.6,5.6+0.6,786,786
21,"Cabbage,fresh","Cabbage,fresh",,,,,,5.7+0.6,,
22,,,#2,60.74.0,60.74.0,60.74.0,5.7+0.6,5.7+0.6,664,664
23,,,3,67.05.6,67.05.6,67.05.6,6.7+1.2,6.7+1.2,746,746
24,"Cabbage,fresh","Cabbage,fresh",,,,,,,,
25,one day old,one day old,#2,50.0+4.6,50.0+4.6,50.0+4.6,3.7+0.6,3.7+0.6,545,545
26,,,#2,47.0,47.0,2.6,2.30.6,2.30.6,493,493
27,,,#3,60.0+1.0,60.0+1.0,60.0+1.0,5.3+0.6,5.3+0.6,651,651
28,Grapefruit(red),Grapefruit(red),,,,,,5.6+0.5,,
29,,#1,#1,23.0+0.0,23.0+0.0,1.2,5.6+0.5,5.6+0.5,29,29
30,,#2,#1,8.7+,1.2,1.2,4.30.6,4.30.6,131,131
31,,#3c,#1,13.71.2,13.71.2,13.71.2,7.3+0.6,7.3+0.6,211,211
32,,#4c,#3,27,,,4,,31,
33,Orange,,,,,,,,,
34,Calif. navel,Calif. navel,2,66.0,66.0,1.0,6.7+2.5,6.7+2.5,73,3
35,Calif. navel,Calif. navel,#3,56.3+,56.3+,4.2,12.0+0.0,12.0+0.0,68,4
36,Calif. navel,Calif. navel,#4,52.1+,52.1+,1.6,,,52+,2
37,Calif. navel,Calif. navel,#4,59.7,59.7,2.1,3.2+0.3,3.2+0.3,78,3
38,Calif.navel,Calif.navel,#4,78.1,78.1,1.4,,,78,1
39,Florida,Florida,3,44.0,44.0,3.0,9.0+1.7,9.0+1.7,53,3
40,Florida,Florida,3,54.7+,54.7+,2.5,8.3+1.2,8.3+1.2,63,3
41,Potato(w/skin),Potato(w/skin),#3,,,,,,,
42,Idaho,Russet,#3,,9.0,0.0,4.3+0.6,4.3+0.6,11,1
43,Maine,,#3,,7.7,1.2,5.30.6,5.30.6,27,1
44,Red-skinned,Red-skinned,#3,,23.70.5,23.70.5,3.3+0.6,3.3+0.6,27,1
45,Potato(w/skin)Idaha,Potato(w/skin)Idaha,,,,,,,11+,
46,Bag #1,Bag #1,3,,6.70.6,6.70.6,4.3+0.6,4.3+0.6,11+,1
47,#2,#2,3,,6.3+0.6,6.3+0.6,4.30.6,4.30.6,11,1
48,#3,#3,#3,,6.7+0.6,6.7+0.6,4.3+0.6,4.3+0.6,11,
49,Spinach(fresh),Spinach(fresh),,,,,,,70,
50,,,+2,67.73.8,67.73.8,67.73.8,2.3+0.6,2.3+0.6,70,
51,,,+2,22.5+3.5,22.5+3.5,22.5+3.5,2.71.2,2.71.2,25+,
52,,,#3,49.310.0,49.310.0,49.310.0,1.3+1.1,1.3+1.1,51+10,51+10
53,,,#3,43.30.4,43.30.4,43.30.4,3.20.6,3.20.6,471,471
54,Tomato,,,,,,,,,
55,Homegrownc,Homegrownc,,16,,,2,,21,
56,Store-bought,Store-bought,#3,17.3+1.2,17.3+1.2,17.3+1.2,4.0+0.0,4.0+0.0,20+,1
57,Cherry,Cherry,#3,15.7+0.6,15.7+0.6,15.7+0.6,4.3+0.6,4.3+0.6,20+,1
