,0,1,2,3,4,5,6,7,8,9
0,,Accuracy,,,,,Precision,,,
1,,,Found value (g mL-1),Found value (g mL-1),,,Intra dayn=3,Intra dayn=3,,Inter day(n=9)(%RSD
2,Sugar compounds,,1st,2nd,3rd,Mean Recovery (%,1st,2nd,3rd,Whole day
3,,100,99.34,102.03,99.86,100.41,0.17,0.14,0.11,0.14
4,Fructose,400,397.30,415.34,406.46,101.59,0.04,0.10,0.02,0.53
5,,1500,1509.49,1552.82,1526.80,101.98,0.01,0.02,0.03,0.02
6,,100,104.74,100.18,101.99,102.30,0.16,0.37,0.08,0.20
7,Glucose,400,380.80,406.10,395.84,98.56,0.08,0.13,0.09,0.10
8,,1500,1541.90,1534.84,1494.72,101.58,0.05,0.20,0.08,0.11
9,,100,100.35,105.41,98.89,101.55,0.06,0.18,0.11,0.12
10,Sucrose,400,387.74,405.37,399.78,99.40,0.05,0.05,0.03,0.04
11,,1500,1508.79,1530.33,1490.99,100.67,0.03,0.03,0.04,0.03
