,0,1,2,3,4,5
0,,,HPAEC,UHPLC,,
1,Abbreviation,Structure,Retention time,Retention time [min],m/z experimental,Identification by standard (STD) or hydrolysis
2,,,[min],,(calculated***,(HYDR)
3,G,D-glucose,5.19,5.68,215.0320 (215.0328)a,STD
4,F,D-fructose,5.62,4.89,215.0323 (215.0328)a,STD
5,s,sucrose,6.01,7.18,341.1089 (341.1089)b,"STD, HYDR"
6,3a,1-kestose,8.23,8.66,503.1611 (503.1618b,"STD, HYDR"
7,3b,1-kestose isomer,10.50,8.57-9.11**,,HYDR
8,3c,1-kestose isomer,12.00,8.57-9.11**,,HYDR
9,4a,"1,1-kestotetraose",12.75,9.92,665.2136 (665.2146)b,"STD,HYDR"
10,4b,"1,1-kestotetraose isomer",13.60,9.84-10.22**,,HYDR
11,4c,"1,1-kestotetraose isomer",14.61,9.84-10.22**,,HYDR
12,4d,"1,1-kestotetraose isomer",15.50,9.8410.22**,,HYDR
13,5a,(1-kestoheptaose,15.98,10.83,827.2660 (827.2674),"STD,HYDR"
14,5b,13-kestoheptaose isomer,16.70,10.75-11.14**,,HYDR
15,5c,(1-kestoheptaose isomer,16.83,10.75-11.14*,,HYDR
16,5d,(1-kestoheptaose isomer,18.27,10.75-11.14**,,HYDR
17,5e,(1-kestoheptaose isomer,18.70,10.75-11.14,,HYDR
18,6a,(14-kestohexaose,18.99,11.46-11.85*,989.3186 (989.3202)b,"STD,HYDR"
19,6b,(14-kestohexaose isomer,19.64,11.46-11.85**,,HYDR
20,6c,(1)4-kestohexaose isomer,19.75,11.46-11.85**,,HYDR
21,7a,(1)s-kestoheptaose,21.70,12.06-12.44**,1151.3708 (1151.3731,STDHYDR
22,7b,(1)s-kestoheptaose isomer,21.78,12.06-12.44**,,HYDR
23,7c,(1)s-kestoheptaose isomer,22.38,12.06-12.44**,,HYDR
24,7d,(1)5-kestoheptaose isomer,22.54,12.06-12.44**,,HYDR
25,7e,(1)s-kestoheptaose isomer,23.45,12.06-12.44*,,HYDR
26,8a,(1)6-kestooctaose,24.46,12.61-12.96,1313.4244 (1313.4259)b,"STD,HYDR"
27,8b,(16-kestooctaose isomer,25.04,12.61-12.96**,,HYDR
28,8c,(1)6-kestooctaose isomer,25.21,12.61-12.96**,,HYDR
29,8d,(1)6-kestooctaose isomer,26.74,12.61-12.96**,,HYDR
30,9a,(1)7-kestononaose,27.36,13.06-13.40**,1475.4763 (1475.4787,STD*HYDR
31,9b,(1)7-kestononaose isomer,27.71,13.06-13.40**,,HYDR
32,9c,(1)7-kestononaose isomer,28.30,13.06-13.40**,,HYDR
33,10,1s-decaose and isomers,30.10,13.47-13.79,818.2604(818.2621),HYDR
34,11,(1)g-hendekaose and isomers,32.35,13.83-14.14,899.2875 (899.2885)c,HYDR
35,12,(1io-dodekaose and isomers,34.47,14.20-14.44,980.3137(980.3149),HYDR
36,13,(1)ir-triskaidekaose and isomers,36.47,14.49-14.73,1061.3397(1061.3414),HYDR
37,14,(1)i2-tetrakaidekaose and isomers,38.38,14.76-14.97,1142.3665 (1142.3678)c,HYDR
38,15,1is-pentakaidekaose and,40.25,15.03-15.25,1223.3922 (1223.3942),HYDR
39,,isomers,,,,
40,16,(1)i4-hektakaidekaose and,42.06,15.26-15.46,1304.4191 (1304.4206),HYDR
41,,isomers,,,,
42,17,(1)is-heptakaidekaose and,43.82,15.48-15.63,1385.4458 (1385.4470,HYDR
43,,isomers,,,,
44,18,(1)16-oktakaidekaose and isomers,45.51,15.68-15.81,1466.4693 (1466.4734),HYDR
45,19,(1i7-enneakaidekaose and,47.13,n.d.,,HYDR
46,,isomers,,,,
47,20,1is-enneakaidekaose and,48.69,n.d.,,HYDR
48,,isomers,,,,
49,I,myo-inositol,,8.08,,STD
