,0,1,2,3,4,5,6,7,8,9,10,11
0,Variety,P.,Yields,Rha,Fuc,Ara,Xyl,Man,Gal,Glc,Gal A,MeOH(DM)
1,Baujade,AS,22 2,60.2,70.3,91 1.8,38 1.8,14 0.5,62 1.8,243 10.3,311 5.3,330.2592
2,,PI,45 2,8 0.2,110.2,138 2.4,60 1.2,230.4,90 1.4,385 7.9,326 5.0,28 0.2473)
3,,s,40.3,70.2,20.1,81 1.8,6 0.2,00.0,79 1.7,00.0,502 10.8,70 0.4 (772)
4,Chanteline,AS,29 2,60.2,70.3,99 1.8,56 1.8,150.5,67 1.8,310 10.3,250 5.3,28 0.2 (64 2)
5,,PI,53 2,7 0.2,7 0.2,85 2.4,48 1.2,150.4,62 1.4,292 7.9,183 5.0,25 0.2753)
6,,S,30.3,17 0.2,40.1,147 1.8,16 0.2,00.0,113 1.7,00.0,456 10.8,77 0.4 (94 2)
7,Freiberg,AS,212,80.2,60.3,78 1.8,41 1.8,14 0.5,77 1.8,229 10.3,178 5.3,27 0.2 (85 2)
8,,PI,57 0.2,9 0.2,70.2,88 2.4,49 1.2,170.4,89 1.4,290 7.9,199 5.0,25 0.2(70 3)
9,,S,1 0.3,6 0.2,10.1,43 1.8,4 0.2,00.0,46 1.7,00.0,407 10.8,55 0.4 (75 2)
10,Golden D.,AS,20 2,9 0.2,8 0.3,88 1.8,48 1.8,18 0.5,51 1.8,296 10.3,205 5.3,32 0.2 (86 2)
11,,Pl,42 2,100.2,90.2,93 2.4,52 1.2,20 0.4,53 1.4,332 7.9,216 5.0,28 0.2(72 3)
12,,S,3 0.3,6 0.2,2 0.1,52 1.8,6 0.2,20.0,41 1.7,00.0,356 10.8,64 0.4(100 2)
13,Greensleeves,AS,312,6 0.2,60.3,83 1.8,32 1.8,150.5,101 1.8,253 10.3,170 5.3,22 0.2 (73 2)
14,,PI,592,5 0.2,60.2,96 2.4,38 1.2,17 0.4,116 1.4,307 7.9,76 5.0,20 0.2 (1003)
15,,S,4 0.3,3 0.2,10.1,41 1.8,6 0.2,00.0,45 1.7,0 0.0,505 10.8,77 0.4 (85 2)
16,Granny Smith,AS,152,10 0.2,50.3,76 1.8,41 1.8,120.5,39 1.8,217 10.3,237 5.3,30 0.2(702)
17,,PI,49 2,8 0.2,6 0.2,59 2.4,43 1.2,120.4,76 1.7,258 7.9,171 5.0,27 0.2 (88 3)
18,,S,2 0.3,11 0.2,20.1,73 1.8,8 0.2,00.0,76 1.7,00.0,271 10.8,67 0.4 (100 2)
19,Jolyne,AS,242,9 0.2,90.3,139 1.8,56 1.8,21 0.5,71 1.8,340 10.3,245 5.3,33 0.2 (74 2)
20,,PI,53 2,7 0.2,6 0.2,97 2.4,45 1.2,16 0.2,51 1.4,259 7.9,233 5.0,28 0.2 (67 3)
21,,S,50.3,50.2,20.1,50 1.8,9 0.2,00.0,35 1.7,00.0,465 10.8,67 0.4 (80 2)
22,New Gold,AS,182,10 0.2,90.3,114 1.8,61 1.8,120.5,80 1.8,349 10.3,215 5.3,31 0.2 (79 2)
23,,PI,47 2,110.2,100.2,118 2.4,65 1.2,120.2,78 1.4,367 7.9,133 5.0,28 0.2 (1003)
24,,S,30.3,4 0.2,10.1,27 1.8,2 0.2,00.0,29 1.7,00.0,421 10.8,60 0.4 (80 2)
25,Newton Pippin,AS,32 2,6 0.2,5 0.3,73 1.8,28 1.8,12 0.5,65 1.8,198 10.3,292 5.3,26 0.2 (49 2)
26,,PI,59 2,8 0.2,8 0.2,112 2.4,45 1.2,00.0,37 1.7,359 7.9,137 5.0,22 0.2 (91 3)
27,,S,5 0.3,4 0.2,10.1,39 1.8,6 0.2,00.0,37 1.7,00.0,334 10.8,59 0.4 (75 2)
28,Sinta,AS,212,11 0.2,90.3,140 1.8,58 1.8,26 0.5,102 1.8,352 10.3,225 5.3,29 0.2 (71 2)
29,,PI,53 2,10 0.2,8 0.2,118 2.4,53 1.2,23 0.4,84 1.4,320 7.9,199 5.0,23 0.2 (63 3)
30,,S,50.3,6 0.2,10.1,76 1.8,5 0.2,00.0,53 1.7,00.0,521 10.8,76 0.4 (80 2)
31,TMR 7A 82,AS,18.2,11 0.2,8 0.3,113 1.8,54 1.8,25 0.5,62 1.8,333 10.3,215 5.3,30 0.2 (79 2)
32,,PI,512,60.2,6 0.2,78 2.4,41 1.2,19 0.4,41 1.4,256 7.9,195 5.0,23 0.2 (66 3)
33,,S,40.3,60.2,10.1,60 1.8,40.2,00.0,38 1.7,00.0,421 10.8,67 0.4 (88 2)
34,3535,AS,22 2,9 0.2,110.3,132 1.8,69 1.8,21 0.5,89 1.8,374 10.3,222 5.3,31 0.2 (77 2)
35,,PI.,54 2,8 0.2,100.2,120 2.4,67 1.2,21 0.4,79 1.4,380 7.9,186 5.0,25 0.2 (80 3)
36,,S,30.3,2 0.2,10.1,27 1.8,40.2,00.0,25 1.7,00.0,560 10.8,71 0.4 (72 2)
