,0,1,2,3,4,5,6,7
0,,,,Proportions of olive oil:tallow,Proportions of olive oil:tallow,,,
1,,,,,,,Soybean,Poole
2,,100:0,75:25,50:50,25:75,0:100,oil,SEM
3,Feed consumed,109,108,107,108,107,105,4.8
4,g/hen/d,,,,,,,
5,kg feed/,1.33,1.33,1.32,1.37,1.34,1.30,0.06
6,dozen eggs,,,,,,,
7,kg feed/,1.92,1.85,1.87,1.98,2.04,1.90,0.07
8,kg eggs,,,,,,,
9,Egg production,98,97,97,95,96,97,1.5
10,% HDB2,,,,,,,
11,Egg weight,58.1ab,59.ga,58.7ab,57.6ab,54.6b,57.0ab,1.6
12,g,,,,,,,
13,Yolk weight/egg,15.0,15.4,14.2,14.4,14.3,14.5,0.4
14,g,,,,,,,
15,Cholesterol,12.1,12.7,12.5,13.2,12.3,13.4,0.4
16,mg/g yalk,,,,,,,
17,Cholestcrol,192.3,204.8,189.5,203.2,184.1,203.1,9.1
18,mg/egg,,,,,,,
