,0,1,2,3,4
0,,TABLE 1,,,
1,,VITAMIN C CONTENT OF VARIOUS FOOD SOURCES,VITAMIN C CONTENT OF VARIOUS FOOD SOURCES,,
2,,AA,DHAA,TOTAL,
3,VEGETABLES,,,,
4,"fresh,raw",10.0+0.0,2.0+0.0,12+0,12+0
5,boiled,6.70.6,1.3+0.6,8+1,8+1
6,"frozen,raw",19.0+0.0,3.3+0.6,22+,
7,,,,,
8,boiled,9.30.6,2.3+0.6,121,121
9,Broccoli,,,,
10,"fresh,raw",89.0+2.0,7.70.6,972,972
11,boiled,111.0+ 2.0,2.60.6,116,40+1
12,microwaved,111.0+ 2.0,4.70.6,116,2
13,"frozen,raw",53.7+2.3,2.60.0,56,2
14,boiled,21.0+0.0,1.8+0.6,23+1,23+1
15,Cabbage,,,,
16,"fresh,raw",24.4+1.6,,423,423
17,boiled,24.4+1.6,,24+2,24+2
18,Carrots,,,,
19,"fresh,raw",4.7+0.6,2.0+0.0,71,71
20,salad bar,2.7+0.6,1.3+0.6,5+1,5+1
21,Cauliflower,54.0+1.0,,,
22,"fresh,raw",54.0+1.0,8.7+0.6,631,631
23,Coleslaw,,,,
24,"homemade,fresh",20.7+0.2,12.10.6,35+1,35+1
25,one day old,20.7+0.2,9.6+0.6,30,1
26,fast food,19.7+0.6,12.5+0.6,32,1
27,Collards,,,,
28,"fresh,raw",92.7+2.6,,933,933
29,"boiled,one hour",40.7+0.6,,411,411
30,Cucumber,,,,
31,fresh,10.31.2,4.0+0.0,13,141
32,salad bar,9.3+2.1,4.0+2.0,13,3
33,fresh,3.3+0.6,3.0+0.0,5,61
34,salad bar,,5.00.0,5,0
35,Mustard Greens,,,,
36,"fresh,raw",36.22.4,-,36+2,36+2
37,"boiled,one hour",4.8+0.6,-,36+2,
38,,,-,,
39,"Peppers,green",,,,
40,fresh,129.0+1.0,5.0+0.0,1,1
41,salad bar,118.0+ 1.0,23.70.6,1,1
42,"Peppers,red",,,,
43,fresh,151.0 3.0,4.0+1.0,1554,1554
44,"Pizza,frozen",,,,
45,raw,4.3+0.6,5.0+0.0,9+1,9+1
46,baked,,2.0+0.0,20,20
47,"Pizza,fast food",0.9+0.3,0.3+0.1,10,10
48,Potato with skin,,,,
49,raw.,7.7+1.2,5.30.6,1,1
50,baked,8.30.6,0.6,10,1
51,baked,1.5,4.0,24,4
