,0,1,2,3,4,5
0,Variables,,Classification,Function,,
1,(x),,aij),,,
2,,RED,CARBONIC,"""DOBLE","""DOBLE",CLARET
3,,WINE-MAKING,MACERATION,"PASTA""","PASTA""",
4,Colourant D,64.72,49.40,214.48,214.48,21.14
5,Cy-3gIu,-7.81,-5.67,,-45.09,1.74
6,Pn-3glu,6.45,4.48,,12.41,2.16
7,Cy3(6acetglu,-7.92,-7.54,,14.21,-3.04
8,Pt3(6acet)glu,8.15,14.00,-24.85,-24.85,1.59
9,Mv,23.85,11.53,,70.37,8.79
10,Mv3(6acetglu,1.59,0.37,,3.32,0.71
11,Pn3(6pcoum)g1u,-8.68,-5.51,,-15.98,-2.57
12,aoj,-59.80,-41.01,-342.62,-342.62,-9.72
