,0,1,2,3,4,5,6,7,8,9,10,11
0,Mycotoxin,Group,Range,R2,Recovery percentage (%),Recovery percentage (%),Recovery percentage (%),Repeatability and,,LOQ,LOD,Matrix
1,,,linearity (g,,,,,Reproducibility,,(g,(g,effect (%)
2,,,kg-1,,,,,,,kg1,kg~1),
3,,,kg-1,,5(g,10(g,50 (g,10 (g,50 (g,,,
4,Aflatoxin B1 (AB1),Aflatoxins,1-100,0.9988,92,89,95,8.7,2.6,1,0.5,14
5,,,,,,,,(6.3),(4.6,,,
6,Aflatoxin B2 (AB2),Aflatoxins,1-100,0.9989,92,92,95,5.5,1.1,1,0.5,11
7,,,,,,,,(4.4),(4.6),,,
8,Aflatoxin G1 (AG1),Aflatoxins,1-100,0.9983,94,94,93,5.8,1.0,1,0.4,+3
9,,,,,,91,,(4.6,(3.4),,,
10,Aflatoxin G2 (AG2),Aflatoxins,1-100,0.9992,91,91,93,5.0,0.1,1,0.4,4
11,,,,,,,,(5.0),(3.4),,,
12,Ochratoxin A (OTA),Ochratoxin,1.25500,0.9990,92,93,93,5.3,3.5,1.25,0.5,13
13,,,2500,,91,,,(4.2),(3.9),,,
14,Fumonisin B1 (FB1),Fumonisins,2500,0.9997,91,94,93,7.9,3.2,2,1,15
15,,,2500,,91,94,93,(5.2),(4.7),2,1,15
16,Fumonisin B2 (FB2),Fumonisins,2-500,0.9998,93,92,93,4.9,7.3,2,1,11
17,Fumonisin B3 (FB3),Fumonisins,2500,0.9996,92,92,93,4.9,6.6,2,1,10
18,,,,,,,,(4.3),(5.2),,,
19,Nivalenol (NIV),Trichothecenes,2500,0.9993,92,93,93,4.3,5.5,2,1,17
20,,,1-500,,,,,(3.8,(4.7),,,
21,Deoxynivalenol (DON),Trichothecenes,1-500,0.9997,92,92,94,5.8,4.9,1,0.4,13
22,,,,,,,,(4.6),(3.9),,,
23,15-Acetyldeoxynivalenol,Trichothecenes,1-500,0.9994,92,95,93,7.0,5.9,1,0.4,12
24,(15-DON),,,,,,,(4.1),(4.6),,,
25,3-Acetyldeoxynivalenol,Trichothecenes,1-500,0.9997,93,92,92,2.1,3.9,1,0.4,11
26,(3-DON),,,,,,,(4.3),(4.9),,,
27,Diacetoxyscirpenol (DAS),Trichothecenes,1-500,0.9992,93,93,94,4.4,1.5,1,0.3,12
28,,,,,,,,(3.9),(4.6),,,
29,Neosolaniol(NEO),Trichothecenes,1-500,0.9992,93,93,94,5.2,6.4,1,0.5,15
30,,,,,93,,,(4.3),(5.2),,,15
31,Fusarenone X (FUS),Trichothecenes,2-500,0.9996,93,93,92,5.5,5.3,2,1.25,10
32,,,,,,,,(4.1),(3.9),,,
33,T-2,Trichothecenes,1.25-500,0.9998,91,93,92,3.9,1.5,1.25,0.5,9
34,,,,,,,,(3.7),(3.9),,,
35,HT-2,Trichothecenes,1.25-500,0.9996,91,93,93,4.5,0.7,1.25,0.5,7
36,,,,,,,,(3.7),(4.5,,,
37,Zearalenone (ZEA),Zearalenone,5-500,0.9981,93,93,94,4.6,2.4,5,2,15
38,,,,,,,,(3.8),(3.8),,,
