,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Sample,Ca,,Mg,,Fe,,,Zn,,Cu,,,,Mn,,,
1,,Analyzed,Label,Analyzed,Label,Analyzed,,Label,Analyzed,Label,Analyzed,Analyzed,Analyzed,Label,Analyzed,Analyzed,Analyzed,Label
2,F1,94.9  0.7,100.0,27.4  0.3,31.0,0.1,0.6 ,0.9,0.0,1.7,0.23 ,0.23 ,0.03,0.11,0.30,,0.01,0.44
3,F2,101.73.6,116.7,1.5,37.5,0.1,1.4 ,1.8,0.1,2.3,0.28,,0.02,0.22,1.67,+,0.04,3.10
4,F3,104.1  6.0,105.5,2.3,33.7,0.3,X,1.9,0.0,1.6,0.26 ,0.26 ,0.00,0.20,0.30,+,0.01,0.40
5,F4,5.8,126.6,+,42.2,0.1,X,1.9,0.0,1.6,0.33,,0.02,0.21,0.40,+,0.01,0.51
6,F6,67.9  1.8,80.0,0.6,23.0,0.0,1.2 ,1.6,0.0,1.2,0.20,+,0.00,0.18,0.26,+,0.01,0.33
7,F6,2.8,80.0,0.5,23.0,0.0,1.4 ,1.6,0.0,1.2,0.20 ,0.20 ,0.02,0.18,0.32,+,0.01,0.33
8,F7,72.1  0.9,83.0,1.0,24.0,0.0,,1.8,0.0,1.5,0.27 ,0.27 ,0.03,0.20,0.29, 0.01, 0.01,0.40
9,F8,94.8  3.6,110.0, 0.5,18.0,0.1,1.5 ,1.6,0.1,1.5,0.26 ,0.26 ,0.07,0.22,0.35, 0.03, 0.03,0.36
10,F9,99.3,115.0,0.8,25.0,0.2,,1.6,0.1,1.7,0.22,,0.03,0.20,0.33,+,0.02,0.40
11,F10,91.9 3,100.0,25.0  0.4,30.0,0.3,,2.0,0.2,1.8,0.28 ,0.28 ,0.05,0.24,0.41, 0.05, 0.05,0.50
