,0,1,2,3,4,5,6,7,8
0,Compound,Rt,IDa,LOD,LOQ,min,max,mean,SD
1,Anthocyanins,,,,,,,,
2,Delphinidin 3-0-glucoside,16.5,Rt/UV-vis,0.7,2.0,9.3,22.1,16.8,4.4
3,Cyanidin 3-0-glucoside,17.5,Rt/UV-vis,0.6,1.9,nd,3.8,3.7,0.1
4,Petunidin 3-0-glucoside,18.5,Rt/V-vis,0.5,1.4,12.7,28.7,20.9,4.3
5,Peonidin 3-O-glucoside,19.9,Rt/UV-vis,0.4,1.4,80.0,8.2,6.5,1.0
6,Malvidin 3-O-glucoside,19.9,UV-vis,0.4,1.3,80.0,165.7,120.0,23.5
7, Malvidin 3-O-glucoside acetateb,24.2,UV-vis,-,-,7.2,17.6,12.6,2.6
8,Malvidin 3-O-glucoside p-coumarate,34.7,UV-vis,,-,nd,17.6,16.5,2.6
9,Othersb,,UV-vis,-,-,8.9,32.7,16.5,5.9
10,Total,,,,,134.5,266.6,206.1,37.4
11,Flavonols,,,,,,,,
12,Quercetin 3-O-glucoside,23.3,UV-vis,0.6,1.7,nd,11.5,4.3,2.3
13,Othersc,,UV-vis,,-,nd,42.9,21.8,9.9
14,Total,,,,,nd,54.5,26.2,11.8
15,Flavanols,,Rt/UVvis,,,,,,
16,Procyanidin B1,14.9,Rt/UVvis,0.4,1.1,10.6,29.8,17.2,6.5
17,Catechin,15.8,Rt/UV-vis,0.5,1.5,10.6,30.9,21.6,5.2
18,Procyanidin B2,17.8,Rt/UV-vis,0.6,1.9,nd,49.5,30.5,16.3
19,Epicatechin,18.4,Rt/UV-vis,0.5,1.6,nd,81.1,62.7,16.9
20,Epigallocatechin,19.5,Rt/UV-vis,0.7,2.2,nd,21.1,11.2,3.8
21,Total,,,,,38.1,184.8,113.6,52.2
22,Hydroxycinnamics acids,,,,,,,,
23,cis-Caftaricd,15.3,UV-vis,-,-,31.4,107.4,52.9,22.0
24,trans-Caftaric,17.3,UV-vis,0.5,1.4,5.8,28.3,12.6,6.3
25,cis-Coutarice,18.2,UV-vis,-,-,3.1,18.7,5.5,3.5
26,trans-Coutarice,18.2,UV-vis,11,,5.6,18.7,10.9,4.5
27,Othersd,22.6,UV-vis,11,,nd,6.2,4.5 ,0.9
28,Total,,,,,58.9,158.7,86.4,30.6
29,Hydroxybenzoic acids,,,,,,,,
30,Gallic acid,6.60,Rt/UVvis,0.4,1.1,123.6,277.2,34.9,47.8
31,Protocatecuic acid,11.1,Rt/UV-vis,0.5,1.6,nd,65.8,34.9,19.0
32,Total,,,,,142.2,334.3,214.8,61.9
33,Other compounds,,,,,,,,
34,trans-Resveratrol,32.3,Rt/UV-vis,0.5,1.5,nd,nd,nd,nd
35,Xanthine,4.5,Rt/UV-vis/MS,0.4,1.3,48.0,101.4,63.4,15.8
