,0,1,2,3,4,5,6,7
0,Product,No. of,Mean concentrations of PAHs(n=3,Mean concentrations of PAHs(n=3,Mean concentrations of PAHs(n=3,,,Sum of
1,,samples,,,,,,six PAHs
2,,,B[a]P,B[a]A,B[b]F+B[k]F,I[cd]P,B[ghi]P,
3,Fresh fish,,,,,,,
4,Herring,8,n.d.a,n.d.,n.d.,n.d.,n.d.,n.d.
5,Silver hake,3,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
6,Cold-smoked fish,,,,,,,
7,Mackerel,6,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
8,Salmon,3,0.40,0.94,n.d.,n.d.,n.d.,1.34
9,Herring,4,n.d,n.d.,n.d.,n.d.,n.d.,n.d.
10,Hot-smoked fish,,,,,,,
11,Mackerel,10,0.70,2.64,0.60,0.40,0.30,4.64
12,Herring,4,0.72,3.41,0.65,0.40,0.30,5.48
13,Trout,3,0.50,1.60,0.50,0.40,n.d.,3.00
14,Bream,2,0.40,2.50,0.52,n.d.,n.d.,3.42
15,Cod,3,0.50,1.71,0.53,0.35,n.d.,3.09
16,Sprat,4,0.42,1.23,0.61,0.40,0.30,2.96
17,Salmon,3,0.81,1.12,0.30,n.d.,n.d.,2.23
18,Burbot,2,0.33,1.58,0.67,0.80,0.40,3.78
19,Silver hake,6,0.41,1.89,0.56,n.d.,n.d.,2.86
20,Sea perch,2,0.53,1.76,0.41,n.d.,n.d.,2.70
21,Pike,4,0.40,2.11,0.65,0.42,n.d.,3.58
22,Sprats in oil,34,1.09,5.77,3.16,1.84,0.51,12.37
23,Sprats in tomato sauce,4,0.90,3.82,1.41,0.83,0.50,7.46
24,Herring in tomato sauce,3,0.81,3.43,1.38,0.64,0.41,6.67
25,Fractions of smoked sprats in oil,,,,,,,
26,Smoked spratb,34,0.65,3.25,1.75,0.82,0.18,6.65
27,Oil,34,7.70,24.78,15.21,9.21,1.16,58.06
28,Vegetable oil,,,,,,,
29,Rape oil,14,0.27,5.20,0.23,n.d.,n.d.,5.70
30,Olive oil,18,0.20,4.80,0.18,n.d.,n.d.,5.18
