,0,1,2,3,4
0,Days of,Days of,o-Tomatine,Dehydrotomatine-Tomatine/Dehydrotomatine,Dehydrotomatine-Tomatine/Dehydrotomatine
1,storage,storage,mg kg-1DWmg kg-1DW,mg kg-1DWmg kg-1DW,ratio
2,Green,Green,,,
3,,Camone,,,
4,0,,73428,79 8,9.3
5,7,,20112,"233b,c",8.9
6,15,,277  23,37  2d,7.6
7,30,,15 3a,<LOD,
8,90,,<LOD,<LOD,
9,Green,Green,,,
10,,Marinda,,,
11,0,,204  33c,23  3c,8.9
12,7,,9110b,201b,4.5
13,15,,216  4c,36  4d,6.0
14,30,,52 7,101,5.2
15,90,,162a,<LOD,
16,Green Nerina,Green Nerina,,,
17,0,,17511,"274b,c",6.6
18,7,,122  15b,13 2a,9.6
19,15,,81a,<LOD,
20,30,,<LOD,<LOD,
21,90,,<LOD,<LOD,
