,0,1,2,3,4,5,6
0,Amino acid,Pasto,Atlas,Marisma,Jessie,Roja,Pot_4
1,g 100g-1,,,,,,
2,protein),,,,,,
3,Asp(1),10.24,7.61 ,9.84 ,11.39,11.82,10.08
4,,3.88,1.36,0.65,2.41,2.95,1.93
5,Glu(1),15.03,14.38,13.94,14.39,15.21,11.84
6,,3.82,3.26,2.82,6.11,7.23,1.42
7,Ser(1),4.25,3.94 ,3.64 ,3.95,4.18,3.50 
8,,1.02,0.81,0.06,0.54,0.63,0.60
9,His(2,7.50,3.67,6.63,7.54,8.31,6.49
10,,4.74,0.63,2.81,3.54,2.30,3.35
11,Gly(2),5.06,4.68 ,4.01,4.22 ,4.54,3.87
12,,0.95,1.11,0.24,0.20,0.53,0.82
13,Thr(2),7.56,3.43,6.68,7.82,7.63,6.09
14,,4.33,0.56,1.68,1.28,1.21,2.22
15,Arg(2),9.07 ,7.96 ,7.61 ,7.79 ,8.70 ,7.45
16,,2.29,1.76,0.28,1.31,1.81,1.49
17,Ala(1),3.68,3.49,3.05,3.51,3.55,2.96 
18,,0.71,0.69,0.05,0.41,0.53,0.50
19,Tyr(2),2.09,2.21 ,1.93,2.16 ,2.32 ,2.02 
20,,0.32,0.34,0.47,0.90,0.94,0.43
21,Val(2),5.42,3.76,4.93,5.66,5.81,4.82
22,,1.93,0.68,0.29,0.56,0.75,0.82
23,Met(2),1.37,1.64,1.44,1.57,1.56,1.48
24,,0.33,0.34,0.04,0.66,0.60,0.12
25,Phe(2),4.47,3.73,4.11,4.64,4.81,3.91
26,,1.16,0.65,0.25,0.98,1.14,0.56
27,Ie2,4.34,3.38 ,3.96 ,4.46 ,4.61 ,3.75 
28,,1.31,0.61,0.09,0.73,0.88,0.53
29,Leu(2),5.67,5.42,4.78,5.43,5.56,4.55
30,,1.10,1.02,0.04,0.81,1.02,0.70
31,Lys(2),11.99,5.40,8.91 ,13.55,12.97,10.47
32,,7.39,1.37,4.02, 1.12,1.45, 2.71
33,Trp(2),0.45,0.58,0.44 ,0.48,0.42,0.40 
34,,0.08,0.19,0.11,0.22,0.06,0.15
