,0,1,2,3,4,5,6,7
0,Matrices,Compound,,,,,,
1,Liquid,ACE-K,SAC,ASP,ALI,NHDC,RBA,NEO
2,Flow rate (0.98; 1.00,,,,,,,
3,and 1.02 mL/min),,,,,,,
4,RSD %,1.14,0.59,1.65,0.01,0.49,1.72,0.38
5,SD,0.02,0.01,0.03,0.01,0.01,0.03,0.01
6,Column temperature,,,,,,,
7,"(29, 30 and 31 C)",,,,,,,
8,RSD %,0.57,0.52,0.68,0.72,0.65,1.87,0.19
9,SD,0.01,0.01,0.02,0.01,0.01,0.03,0.01
10,"Buffer pH (2.90, 3.00",,,,,,,
11,and 3.10),,,,,,,
12,RSD %,0.65,0.64,1.45,0.81,0.85,1.55,0.64
13,SD,0.02,0.02,0.01,0.01,0.01,0.02,0.01
14,"Buffer % (49, 50 and",,,,,,,
15,51C,,,,,,,
16,RSD %,0.68,0.39,0.58,0.87,0.65,1.15,0.95
17,SD,0.01,0.01,0.01,0.01,0.01,0.01,0.01
18,Semi-liquid,ACE-K,SAC,ASP,ALI,NHDC,RBA,NEO
19,Flow rate (0.98; 1.00,,,,,,,
20,and 1.02 mL/min),,,,,,,
21,RSD %,1.21,0.73,1.70,1.10,0.53,1.83,0.42
22,SD,0.01,0.01,0.02,0.01,0.01,0.03,0.01
23,Column temperature,,,,,,,
24,"(29, 30 and 31 C)",,,,,,,
25,RSD %,0.54,0.56,0.74,0.73,0.66,1.90,0.22
26,SD,0.01,0.02,0.01,0.01,0.02,0.03,0.01
27,"Buffer pH (2.90,3.00",,,,,,,
28,and 3.10),,,,,,,
29,RSD %,0.65,0.67,1.55,0.86,0.87,1.68,0.63
30,SD,0.01,0.01,0.02,0.01,0.01,0.02,0.01
31,"Buffer % (49, 50 and",,,,,,,
32,51C,,,,,,,
33,RSD %,0.68,0.49,0.57,0.89,0.69,1.19,0.98
34,SD,0.01,0.02,0.01,0.01,0.01,0.02,0.01
35,Solid,ACE-K,SAC,ASP,ALI,NHDC,RBA,NEO
36,Flow rate (0.98; 1.00,,,,,,,
37,and 1.02 mL/min),,,,,,,
38,RSD %,1.01,0.58,1.60,1.12,0.50,1.67,0.40
39,SD,0.01,0.01,0.02,0.02,0.01,0.03,0.01
40,Column temperature,,,,,,,
41,"(29, 30 and 31 C)",,,,,,,
42,RSD %,0.54,0.53,0.71,0.70,0.65,1.89,0.20
43,SD,0.01,0.01,0.01,0.01,0.02,0.02,0.01
44,"Buffer pH (2.90, 3.00",,,,,,,
45,and 3.10),,,,,,,
46,RSD %,0.64,0.64,1.46,0.84,0.86,1.57,0.62
47,SD,0.01,0.01,0.02,0.01,0.02,0.01,0.01
48,"Buffer % (49,50 and",,,,,,,
49,51C,,,,,,,
50,RSD %,0.67,0.41,0.57,0.88,0.67,1.16,0.94
51,SD,0.01,0.01,0.01,0.01,0.01,0.02,0.01
