,0,1,2,3,4,5,6,7
0,Varieties,Growing area,Vintage,Quercetin,Kaempferol,Total flavonols,Quercetin %,Kaempferol%
1,Vermentino(Sardinia),Usini,2003,16.60.7,2.10.2,18.7,88.8,11.2
2,,Usini,2003,25.7  0.3,5.80.2,31.5,81.6,18.4
3,,Alghero,2003,14.60.2,2.3  0.4,16.9,86.4,13.6
4,,Siligo,2003,50.3  2.8,18.30.6,68.6,73.3,26.7
5,,Sennori,2003,21.01.5,1.80.1,22.8,92.1,7.9
6,,Tissi,2003,31.80.4,7.10.3,38.9,81.7,18.3
7,,Siligo**,2006,38.90.3,6.60.1,45.9,84.7,15.3
8,,Sorso**,2006,14.60.3,2.1 0.2,17.1,85.4,14.6
9,,Usini**,2006,38.20.0,7.10.6,45.7,83.6,16.6
10,,Sennori**,2006,13.60.0,1.80.1,15.8,86.1,13.9
11,,Mean,,26.5a,5.5a,32.2,84.4a,15.6a
12,,SD,,12.8,5.1,17.5,5.0,5.0
13,Vermentino(Corsica)*,San Giuliano,2004,18.60.5,2.2  0.6,20.8,89.4,10.6
14,,Bravone,2004,21.00.5,4.20.3,25.2,83.3,16.7
15,,Travo,2004,20.70.4,3.8 0.2,24.5,84.5,15.5
16,,San Giuliano,2004,12.10.3,nq,12.1,100.0,0.0
17,,Lumio,2004,24.1  0.7,3.10.6,27.2,88.6,11.4
18,,San Giuliano,2004,23.90.8,1.60.2,25.5,93.7,6.3
19,,Mean,,20.1a,2.5a,22.6,89.9a,10.1a
20,,SD,,4.4,1.6,5.5,6.2,6.2
21,Moscato (Sardinia)*,Usini,2003,19.62.0,7.9  0.4,27.5,71.3,28.7
22,,Sennori,2003,39.11.7,17.6  0.4,56.7,69.0,31.0
23,,Siligo,2003,44.10.5,27.20.1,71.3,61.9,38.1
24,,Sorso,2003,56.4  0.9,30.50.3,86.9,64.9,35.1
25,,Sorso**,2006,45.22.1,15.10.7,60.3,75.0,25.0
26,,Sorso**,2006,49.51.5,25.7  1.8,75.2,65.8,34.2
27,,Sennori**,2006,44.2  3.8,13.51.1,58.2,75.9,24.1
28,,Sassari**,2006,49.27.5,23.62.0,73.2,67.2,32.8
29,,Siligo**,2006,44.0 3.8,13.0  0.5,57.4,76.7,23.3
30,,Uri**,2006,48.6 7.1,23.9  1.8,72.9,66.7,33.3
31,,Usini**,2006,43.3  1.8,14.61.9,58.4,74.3,25.7
32,,Mean,,43.9b,19.5b,63.4,69.9b,30.1b
33,,SD,,9.2,7.1,15.4,5.0,5.0
