,0,1,2,3,4
0,,Husk rice,Husk,Brown rice,Bran
1,,LOD-LOQ,LOD-LOQ,LOD-LOQ,LOD-LOQ
2,Pesticides,RSD,RSD,RSD,RSD
3,Pesticides,Recovery,Recovery,Recovery,Recovery
4,,g/kg (%),g/kg%),g/kg (%),g/kg (%)
5,,(%),(%),(%),(%)
6,Deltamethrin,0.26-0.85,0.31-0.92,0.28-0.88,0.30-0.90
7,,3.2-8.2,2.9-7.0,3.5-6.3,2.3-8.7
8,,97.3-101.0,99.8-100.1,87.9-92.4,83.1-95.4
9,Penconazole,0.24-0.77,0.27-0.82,0.26-0.79,0.25-0.81
10,,3.7-7.1,4.0-9.2,3.1-7.7,2.6-6.8
11,,89.7-99.6,88.5-100.1,91.3-99.4,84.7-100.2
12,Kresoxim,0.23-0.74,0.26-0.79,0.25-0.77,0.25-0.78
13,methyl,3.0-7.4,2.8-8.1,3.4-9.1,4.2-8.9
14,,81.7-97.4,92.8-101.9,83.1-99.7,87.0-95.5
15,Cyproconazole,0.27-0.89,0.28-0.89,0.28-0.90,0.29-0.92
16,,1.7-6.3,2.4-7.2,3.5-8.6,4.3-9.3
17,,90.6-98.9,88.3-90.0,97.6-102.0,85.5-100.3
18,Epoxiconazole,0.23-0.73,0.28-0.78,0.25-0.75,0.26-0.77
19,,5.7-9.6,4.2-8.9,3.0-7.4,2.7-8.5
20,,87.5-98.0,88.3-99.9,83.5-100.3,89.9-100.7
21,Azoxystrobin,0.28-0.91,0.33-0.96,0.29-0.92,0.31-0.95
22,,2.8-9.9,3.2-8.7,3.0-9.1,4.6-9.8
23,,89.1-99.9,87.7-93.2,80.0-85.5,84.9-98.0
