,0,1,2,3,4,5,6,7,8,9
0,,Total,,pH 1.5,pH 2,pH 3,pH 4,pH5,pH 6,pH 7
1,B,4570190,Gastric,44438,35021,1870460,1870260,3120400,40509,4470 120
2,,,Intestinal,2070210,2350 80,2060200,2680450,3770  600,4360130,4520210
3,,,Gastric Phase %,10,8,41,41,68,89,98
4,,,Intestinal Phase %,45,51,45,59,82,95,99
5,Al,2500500,Gastric,49658,596120,791150,51945,1040230,1020110,1180110
6,,,Intestinal,897100,54540,72195,95155,956  32,1160220,112060
7,,,Gastric Phase %,20,24,32,21,42,41,47
8,,,Intestinal Phase %,36,22,29,38,38,46,45
9,Mn,109051,Gastric,1100140,100043,37143,546,62  9,82.90.7,285
10,,,Intestinal,847180,708  3,77756,52538,48984,43852,37124
11,,,Gastric Phase %,101,92,34,5,6,8,3
12,,,Intestinal Phase %,78,65,71,48,45,40,34
13,Fe,"10,400100",Gastric,7570220,8400 220,11713,64444,3950790,2640440,2750130
14,,,Intestinal,"11,600420","10,200990","11,0001400",9270500,7620 810,653022,5250430
15,,,Gastric Phase %,73,81,1,6,38,25,26
16,,,Intestinal Phase %,112,98,106,89,73,63,50
17,Co,11.00.9,Gastric,111,11.70.4,142,8.70.6,92,5.50.9,4.830.3
18,,,Intestinal,11.00.3,11.90.3,11.00.3,11.61.0,11.50.6,11.80.4,8.5  0.9
19,,,Gastric Phase %,100,106,127,79,82,50,44
20,,,Intestinal Phase %,100,108,100,105,105,107,77
21,Cu,106022,Gastric,107011,1360120,13614,19211,27664,41919,42146
22,,,Intestinal,1030145,109070,788  90,92745,83756,729  28,67529
23,,,Gastric Phase %,101,128,13,18,26,40,40
24,,,Intestinal Phase %,97,103,74,87,79,69,64
25,As,20109,Gastric,1720130,134080,1310200,948  52,1110120,981140,106022
26,,,Intestinal,1850130,1720120,928  130,981180,75541,66437,646  21
27,,,Gastric Phase %,86,67,65,47,55,49,53
28,,,Intestinal Phase %,92,86,46,49,38,33,32
29,Cd,9.4  0.5,Gastric,3.4 0.4,3.9  0.4,2.62  0.03,<LOD,<LOD,<LOD,<LOD
30,,,Intestinal,2.0  0.5,1.9  0.2,0.8  0.1,0.8 0.2,<LOD,1.6 0.1,1.2  0.2
31,,,Gastric Phase %,36,41,28,-,-,,
32,,,Intestinal Phase %,21,20,9,9,,17,13
33,Ba,17944,Gastric,1817,203  22,18012,12110,11824,10411,68  9
34,,,Intestinal,1714,12942,14917,1366,<LOD,11924,1009
35,,,Gastric Phase %,101,113,101,68,66,58,38
36,,,Intestinal Phase %,96,72,83,76,-,66,56
37,Pb,12612,Gastric,164  9,18920,125.50.3,1192,1135,1265,13.10.6
38,,,Intestinal,44 4,424,20  4,24  2,17.5  0.8,314,24  3
39,,,Gastric Phase %,130,150,100,94,90,100,10
40,,,Intestinal Phase %,35,33,16,19,14,25,19
