,0,1,2,3,4,5
0,Flour Preferred,Sum of,Fresh,Cookies,Crackers,Pastry and
1,Descriptors,occurrences,bread,,,doughnuts
2,,of flours,and,,,
3,,,rolls,,,
4,WHEAT FLOUR,1904,126,875,751,152
5,ENRICHED,,,,,
6,"WHEAT FLOUR,",1056,622,127,291,16
7,WHOLE-,,,,,
8,GRAIN,,,,,
9,WHEAT FLOUR,974,318,334,216,106
10,"WHEAT FLOUR,",894,708,58,29,99
11,WITH ADDED,,,,,
12,MALTED,,,,,
13,BARLEY,,,,,
14,"FLOUR,",,,,,
15,ENRICHED,,,,,
16,SOY FLOUR,694,330,91,14,259
17,"WHEAT FLOUR,",387,15,273,7,92
18,"BLEACHED,",,,,,
19,ENRICHED,,,,,
20,BARLEY,316,110,25,173,8
21,"FLOUR,",,,,,
22,MALTED,,,,,
23,"WHEAT FLOUR,",290,285,,2,3
24,CULTURED,,,,,
25,CORN FLOUR,252,147,49,20,36
26,RICE FLOUR,188,31,67,84,6
