,0,1,2,3,4,5,6,7,8,9,10
0,Selective primer combination,NS,,,,,,,,37,
1,SSR marker,1,I/Ns,P,%P,Pu,Pu/Ns,Dj,Cj,DL,xj
2,CsSSR118*,31,0.84,26.8,86.6%,-,-,0.989,0.011,0.963,
3,CsSSR126*,18,0.49,5.2,29.1%,,,0.832,0.168,0.809,112
4,CsSSR143*,22,0.59,13.0,59.3%,,,0.949,0.051,0.923,34
5,CsSSR131*,24,0.65,15.7,65.6%,,,0.429,0.038,0.936,25
6,CsSSR133*,2,0.05,1.7,85.9%,,,0.429,0.571,0.418,380
7,CsSSR136*,5,0.14,3.2,63.5%,,-,0.704,0.296,0.685,197
8,CsFM1282*,14,0.38,7.1,50.7%,,-,0.883,0.117,0.859,78
9,CsFM1283*,12,0.32,8.6,71.8%,,,0.908,0.092,0.884,61
10,CsFM1322*,17,0.46,11.0,64.4%,,,0.934,0.066,0.909,44
11,CsFM1385,3,0.08,2.4,80.2%,,-,0.601,0.399,0.584,102
12,CsFM1386*,10,0.27,5.7,56.8%,-,,0.847,0.153,0.824,102
13,CsFM1422*,12,0.32,5.8,48.5%,,,0.851,0.149,0.828,99
14,CsFM1165*,24,0.65,12.8,53.3%,-,,0.947,0.053,0.922,35
15,CsFM1159*,20,0.54,10.0,50.0%,-,,0.925,0.075,0.900,50
16,CsFM1167*,23,0.62,10.1,44.1%,,-,0.926,0.074,0.901,49
17,CsFM1465*,18,0.49,8.7,48.4,,,0.910,0.090,0.941,60
18,CsFM1474*,27,0.73,16.9,62.6,1,,0.967,0.033,0.941,22
19,CsFM1467*,18,0.49,3.6,20.0,-,,0.742,0.258,0.722,172
20,A18,9,0.24,3.8,42.4,-,,0.758,0.242,0.738,161
21,A133*,7,0.19,3.1,44.8,1,,0.700,0.300,0.681,200
22,A138,2,0.05,1.4,68.7,-,-,0.279,0.721,0.272,480
23,Multiplex,,,,,,,,,,
24,CsSSR118-CsSSR131,36,-,-,97.5 %,35.1,0.95,0.998,0.002,0.972,1
25,CsSSR118-CsFM1474,36,-,-,97.5 %,35.1,0.95,0.998,0.002,0.972,1
26,CsSSR118-CsSSR131-CsSSR143,37,,,100.0%,37,1,1.000,0,0.973,0
