,0,1,2,3
0,Analyte,Contents(mg/100g),,
1,,Hebei,Henan,Shandong
2,Rosmarinic acid,90.702.11,174.863.57,120.223.35
3,Protocatechuic aldehvde,5.380.08,10.210.07,8.190.05
4,Protocatechuic acid,23.391.72,36.191.19,25.630.83
5,Caffeic acid,84.861.90,106.752.41,73.581.27
6,Ferulic acid,1.090.10,2.370.04,1.870.04
7,Apigenin,4.100.11,10.580.20,6.460.08
8,Luteolin,28.38  1.20,20.321.92,27.812.51
9,Quercetin,27.38  2.17,21.343.01,32.84  1.33
10,Isorhamnetin,2.860.12,5.150.09,3.530.17
11,Chlorogenic acid,5.220.29,6.440.36,5.430.16
12,Rutin,10.801.58,14.111.99,15.420.78
