,0,1,2,3,4,5,6
0,Compounds,Beans,,Peas,,Lentils,
1,,Raw,Soaked,Raw,Soaked,Raw,Soaked
2,Protocatechuic acid,32.8-41.4,16.5-17.5,206-221,62.7-66.9,49.9-52.3,5.9-7.5
3,p-Hydroxybenzoic acid,32.3-36.1,11.9-13.7,46.5-49.9,0.8-1.0,93.6-100,21.3-25.1
4,p-Hydroxybenzoic aldehyde,nd,nd,nd,nd,13.3-15.3,nd
5,Vanillic acid,90.9-97.9,31.234.4,19.4-22.2,2.0-2.6,73.6-79.6,2.6-3.8
6,p-Hydroxyphenylacetic acid,45.8-51.6,nd,nd,nd,nd,nd
7,trans p-Coumaric acid,nd,nd,37.7-41.5,nd,322342,nd
8,cis p-Coumaric acid,nd,nd,65.5-70.1,nd,nd,nd
9,trans p-Coumaric acid derivative,nd,nd,nd,21.1-24.1,82.8-89.6,19.0-23.0
10,cis p-Coumaric acid derivative,nd,nd,31.9-33.7,nd,nd,nd
11,trans Ferulic acid,342-366,nd,9.1-10.9,nd,20.925.7,nd
12,cis Ferulic acid,74.1-79.1,nd,nd,nd,nd,nd
13,cis Ferulic acid derivative,nd,206224,nd,nd,nd,nd
14,(+-Catechin,,,,,0.10.3,nd
15,Procyanidin B2,,,,,0.3-0.5,nd
16,Procyanidin B3,,,,,0.3-0.5,t
17,Procyanidin C,,,,,t,nd
18,Procyanidin tetramer,,,,,0.20.3,nd
