,0,1,2,3,4,5,6,7,8
0,Compound,BR-1,BR-2,BR-3,BR-4,BR-5,RR-1,RR-2,WR-2
1,-Tocopherol,9.62.2 a,9.31.0 a,10.40.5 a,8.70.5 ab,8.61.4 ab,10.40.8 a,8.20.2 ab,6.71.9 b
2,-Tocopherol,0.60.0 b,0.50.0 b,0.70.1 a,0.70.2 a,0.40.0 c,0.60.0 ab,0.60.0b,0.40.0 c
3,-Tocopherol,3.20.0 b,4.70.4 a,2.10.3 d,2.10.5 d,1.30.1 e,1.2 0.0 e,2.60.1 c,1.7 0.3 de
4,8-Tocopherol,0.20.0 abc,0.2 0.0 a,0.20.0 bc,0.20.0 c,0.10.0 d,0.10.0 d,0.20.0 ab,0.10.0 d
5,-Tocotrienol,2.90.4 ab,2.30.4 ab,3.20.6 a,2.51.0 ab,2.50.4 ab,2.40.3 ab,2.80.3 ab,2.10.2 ab
6,-Tocotrienol,0.20.0 b,0.20.0 b,0.3 0.0 a,0.30.0 a,0.20.0 b,0.20.0 b,0.20.0b,0.10.0 c
7,-Tocotrienol,4.60.1 a,3.2 0.2 c,5.1 0.6 a,3.9 0.0 b,3.3  0.4 c,3.2 0.2 c,3.50.1bc,2.5  0.0 d
8,8-Tocotrienol,0.20.0 bc,0.10.0 cd,0.20.0 ab,0.2 0.0 a,0.20.0 ab,0.10.0 bcd,0.10.0bcd,0.10.0 d
9,Total vitamin E,21.71.8,21.2  0.1,22.5  2.1,18.8  2.2,16.8  2.1,18.5  1.2,18.6  0.2,13.82.6
10,-Sitosterol,531.153.7 ab,533.29.1 ab,572.213.6 a,564.88.7 a,498.07.1 bc,533.910.5 ab,469.97.7 c,531.720.3 ab
11,Campesterol,151.613.4 b,150.812.5 b,179.44.2 a,174.2 9.7 a,132.23.0 c,142.92.9 bc,130.47.7 c,130.84.5 c
12,Cholesterol,2.10.1 a,1.50.1 c,1.80.1 b,2.00.4 ab,1.30.1 cd,1.40.0 cd,1.20.0 d,1.10.0 d
13,Stigmasterol,126.99.1 bc,118.86.9 cd,137.43.1 b,153.51.2 a,119.94.2 cd,118.013.2 cd,106.01.0 d,111.72.8 d
14,Total sterol,811.6 58.4,803.528.4,890.9  16.6,894.5  20.0,751.4  7.9,796.2  14.2,707.5  13.2,775.3 21.9
15,Hexacosanol,5.10.8cde,7.70.6 b,3.80.2 f,4.80.2 de,4.40.2 ef,5.60.5 cd,5.90.2c,10.70.5 a
16,Ocatacosanol,11.76.1 c,18.70.8 ab,12.80.8 bc,17.20.7 bc,14.81.3 bc,15.8 4.5 bc,18.70.0 ab,23.81.2 a
17,Total policosanol,16.8 6.9,26.4  1.4,16.6  1.0,22.0  0.9,19.21.4,21.3  5.0,24.5  0.2,34.5  1.6
