,0,1,2,3,4,5,6,7
0,Food items,,Nitrite (mg 100 g-1),,,Nitrate mg 100 g-1,,
1,,N,MeanSD,Median,IQR,MeanSD,Median,IQR
2,Beef1,23,3.87  1.19,3.7,2.844.84,8.35  8.32,7.16,3.448.60
3,Lamb1,18,4.96  1.73,4.4,3.87-5.85,7.43  4.79,6.18,4.56-10.5
4,Ground mixed meat,13,3.72  1.16,3.59,2.714.85,12.4  7.27,8.57,6.7519.6
5,Chicken meat,27,4.18  1.75,4.14,2.795.00,13.3  13.1,8.57,7.0215.7
6,Fish2,23,3.39  1.67,2.82,2.214.14,5.56  3.27,5.17,2.588.62
7,Canned fish,18,2.93  0.52,2.97,2.513.36,6.09  5.03,11.4,2.947.23
8, Sausages2,32,13.9  7.40,13.9,9.7217.2,18.8  20.3,14.9,8.6016.5
9, Sausages2,45,13.9  7.40,13.9,9.7217.2,18.8  20.3,14.9,10.817.7
10,Hamburger?,28,2.75  0.58,2.64,2.293.02,10.7  3.48,9.87,8.0812.1
11,Low-fat milk,20,0.14  0.06,0.12,0.110.17,1.26  0.91,1.28,0.282.09
12,Low-fat Yogurt,24,0.15  0.05,0.13,0.110.18,1.32  1.32,1.02,0.791.52
13,Low-fat Yogurt,26,0.45  0.21,0.39,0.290.52,5.75  2.96,4.21,2.858.46
14,High-fat Yogurt,26,0.21  0.11,0.24,0.08-0.28,2.86  2.27,2.79,0.90-3.80
15,Cheese,29,0.34  0.15,0.34,0.260.41,2.96  3.72,1.36,0.144.58
16,Dough,18,0.17  0.08,0.16,0.10-0.20,1.46  0.57,1.74,0.82-1.86
