,0,1,2,3,4,5,6,7,8
0,No.,Compounds,Formula,MW,RI1,Rt (sec)2,Dt (RI Prel)3,K (cm2/V/s)4,Ko (cm2/V/s)5
1,WAX (polar),,,,,,,,
2,1,Ethyl hexanoate dimer,CgH16O2,144.2,1230.5,652.608,1.7982,1.347,1.157
3,2,Ethyl hexanoate,CgH16O2,144.2,1231.9,656.395,1.3449,1.801,1.547
4,3,1-Butanol dimer,C4H1oO,74.1,1147.5,463.024,1.3881,1.745,1.499
5,4,Ethyl acetate dimer,C4HgO2,88.1,905.3,209.695,1.3379,2.210,1.555
6,5,Ethyl acetate,C4HgO2,102.1,905.9,210.036,1.0963,2.210,1.897
7,6,Propyl acetate dimer,CgH1oO2,102.1,976.6,255.064,1.4776,1.640,1.408
8,7,Propyl acetate,CsH1oO2,58.1,976.6,255.064,1.1666,2.077,1.783
9,8,Acetone,CgH6O,58.1,792.3,164.611,1.1148,2.173,1.866
10,9,Ethyl octanoate dimer,C1oH2oO2,172.3,1477.2,1968.146,2.0242,1.197,1.028
11,10,Ethyl octanoate,C6H12O2,172.3,1478.7,1981.664,1.4866,1.630,1.331
12,11,Ethyl butanoate dimer,C6H12O2,116.2,1038.3,242.788,1.5625,1.550,1.331
13,12,Ethyl isobutyrate dimer,CgH12O2,116.2,959.8,242.788,1.5625,1.551,1.331
14,13,2-Heptanone,C5H1oO2,114.2,1205.4,243.118,1.4526,1.916,1.432
15,14,Ethyl propanoate dimer,C5H1oO2,102.1,960.2,360.256,1.2356,1.961,1.432
16,15,Butyl acetate,CgH12O2,116.2,1081.2,360.256,1.3281,1.961,1.566
17,16,Furfural dimer,CsH4O2,96.1,1452.5,1761.396,1.6819,1.440,1.566
18,17,1-Octen-3-one dimer,CgH14O,86.1,1275.5,794.444,1.6819,1.440,1.237
19,18,1-Pentanal dimer,CH14O2,86.1,936.5,227.502,1.4186,1.708,1.258
20,19,Ethyl 3-methylbutanoate dimer,CH14O2,130.2,1066.6,341.982,1.6532,1.465,1.258
21,20,Ethyl 2-methylbutanoate dimer,CH14O2,130.2,788.2,320.802,1.6537,2.101,1.803
22,21,Propanal dimer,CgH6O,58.1,1116,163.402,1.4327,2.101,1.803
23,22,3-Methyl-2-butanol dimer,CgH12O2,116.2,1012.9,409.85,1.6146,1.501,1.288
24,23,Isobutyl acetate,CgH12O2,116.2,1012.9,286.774,1.6146,1.501,1.288
25,24,1-Pentanol dimer,CgH12O,88.1,1265.3,760.086,1.5213,1.593,1.367
26,25,2-Heptanone dimer,C?H14O,114.2,1187.8,546.316,1.627,1.489,1.279
27,26,2-Heptanone,C?H14O,114.2,1186.7,543.872,1.7471,1.915,1.644
28,27,Isoamyl acetate dimer,CqH14O2,130.2,1126.6,427.453,1.7471,1.387,1.191
29,28,3-Methylbutyl acetate,CqH14O2,130.2,1122,419.964,1.2955,1.870,1.606
30,FS-SE-54 (semi-standard non-polar),FS-SE-54 (semi-standard non-polar),,,,,,,
31,1,Ethyl 2-methylpropanoate dimer,CgH12O2,144.2,1009.5,237.244,1.7943,1.579,1.356
32,2,Ethyl hexanoate dimer,CgH16O2,144.2,1009.5,602.057,1.7943,1.377,1.183
33,3,Ethyl hexanoate,CgH16O2,144.2,1010.9,604.377,1.3365,1.849,1.588
34,4,Benzaldehyde dimer,C?H6O,106.1,958.1,501.91,1.4725,1.679,1.441
35,5,Methyl 2-methylbutanoate dimer,CgH12O2,116.2,773.1,257.569,1.5301,1.615,1.387
36,6,3-Methylbutanol,CgH12O,88.1,736.4,225.251,1.5089,1.638,1.406
37,7,Ethyl propanoate dimer,CgH1oO2,102.1,702.7,199.103,1.3422,1.694,1.454
38,8,Ethyl Acetate dimer,C4HgO2,88.1,623.4,346.517,1.0922,1.841,1.581
39,9,Ethylbenzene,CgH1o,106.2,858,346.517,1.0922,2.263,1.943
40,10,Ethyl lactate dimer,C5H1oO3,118.1,809.8,309.582,1.3359,1.605,1.378
41,11,Furfurol dimer,CsH4O2,96.1,825.5,309.582,1.3359,1.850,1.589
42,12,Ethanol dimer,C2HgO,46.1,792.7,108.914,1.1619,2.127,1.361
43,13,Ethyl butyrate dimer,C6H12O2,116.2,792.7,276.248,1.5591,1.585,1.361
44,14,"Pyrazine, 2-Ethyl-6-methyl-",C?H1oN2,122.2,990.9,367.485,1.7571,2.102,1.208
45,15,Isopentyl acetate dimer,C?H14O2,130.2,875,367.485,1.7571,1.407,1.208
46,16,Ethyl 2-methylbutanoate dimer,C?H14O2,130.2,846.5,332.955,1.6561,1.492,1.281
47,17,(E)-2-Octenal,CgH14O,126.2,1056.8,683.923,1.3302,1.858,1.595
48,18,1-Butanol dimer,C4H1oO,74.1,656.3,173.527,1.6184,1.801,1.547
49,19,Isobutyl acetate,CgH12O2,116.2,764,249.173,1.6184,1.527,1.311
50,20,1-Pentanol dimer,CsH12O,116.2,756.3,242.213,1.5076,1.639,1.408
51,21,Butyl acetate,CgH12O2,116.2,805.6,288.886,1.2501,1.977,1.698
52,22,Propanol dimer,CgHgO,60.1,553.7,132.057,1.2563,1.967,1.689
53,23,o-Guaiacol dimer,C?HgO2,124.1,1099.8,767.843,1.2418,1.990,1.709
54,24,Ethyl octanoate dimer,C1oH2oO2,172.3,1189.6,972.904,2.0351,1.214,1.043
55,25,Ethyl octanoate,C1oH2oO2,172.3,1191.2,977.139,1.4887,1.660,1.425
56,26,Propyl acetate dimer,C5H1oO2,102.1,700.8,198.156,1.4874,1.662,1.427
57,27,1-Octen-3-one,CgH14O,126.2,974.3,535.433,1.2836,1.926,1.653
