,0,1,2,3,4
0,,Nanjing,,Jianzhen,
1,Parameters,,,,
2,,fresh,stored,fresh,stored
3,Fat acidity,,,,
4,"Fat acidity(dry base,mg/",15.4 ,37.0 ,16.4 ,17.3 
5,100 g),0.3a,0.2d,0.3b,0.2c
6,Eating quality,,,,
7,Odor,16.6,11.3,16.7 ,15.6
8,,1.5c,1.5a,1.1c,1.1b
9,Color,5.3  0.7b,4.0  1.2a,6.00.0b,5.30.5b
10,Glossiness,6.9  1.0c,5.51.1,6.4,5.9 
11,,,,0.5bc,"0.6a,b"
12,Integrity,3.8  0.5a,3.8  0.5a,3.8  0.4a,3.4  0.5a
13,Stickiness,7.6  1.0a,6.9  1.1a,7.4 0.7a,7.1  0.6a
14,Elasticity,7.3  0.7b,6.3 1.0a,8.10.6b,7.3  0.7b
15,Hardness,7.9 0.6a,7.0  1.2a,8.0  0.9b,7.4 
16,,b,,,"0.7a,b"
17,Taste,21.6 ,18.6,22.1 ,20.7 
18,,"1.7b,c",2.1a,1.0c,0.9b
19,Texture of cold rice,3.2  0.8a,3.30.5a,3.20.4a,3.0 0.0a
20,Overall score,81.0,65.3,82.1,74.7
21,,3.2c,5.4a,2.0c,4.7b
