,0,1,2,3,4,5,6
0,Food,Description,Number,Mean?,Min2,Max2,Cv2
1,,,of,,,,
2,,,iSamples,,ug/100g),,(%)
3,Apple Juice,,4,0.18,0.1,0.28,55
4,"Beans, Green Canned Cooked","Beans, Green Canned Cooked",2,4.8,3.6,6.1,*
5,"Beans, Kidney Canned Cooked","Beans, Kidney Canned Cooked",3,1.88,0.79,2.5,50
6,"Beans, Pinto Canned Cooked","Beans, Pinto Canned Cooked",5,5.3,0.44,7.8,58
7,Beef Bologna,Beef Bologna,3,12.2,8.8,15.1,26
8,"Beef Stew With Veg3, Canned","Beef Stew With Veg3, Canned",3,3.6,2.7,4.1,21
9,"Beer, Regular","Beer, Regular",1,0.76,*,*,*
10,"Biscuits, Mix & Refrig Dough","Biscuits, Mix & Refrig Dough",3,13.1,7.7,17.8,39
11,"Bread, Cracked Rye","Bread, Cracked Rye",3,25.2,23.3,26.3,6
12,"Bread, Italian","Bread, Italian",3,23.7,13.9,29.6,36
13,"Bread, Raisin","Bread, Raisin",2,19.9,19.0,20.9,6
14,"Bread, Rye",,3,24.4,21.4,29.5,18
15,"Bread, Whole Wheat","Bread, Whole Wheat",3,40.7,37.8,44.4,8
16,"Broccoli, Frozen Microwaved","Broccoli, Frozen Microwaved",1,3.2,*,*,*
17,"Cereal, Whole Wheat Cooked","Cereal, Whole Wheat Cooked",2,1.3,0.83,1.7,48
18,"Chicken Broth, Boullion Recon","Chicken Broth, Boullion Recon",1,0.006,*,*,*
19,"Chicken Liver, Broiled","Chicken Liver, Broiled",3,70.9,67.4,72.8,4
20,"Chicken Potpie, Frozen","Chicken Potpie, Frozen",4,8.2,5.8,12.3,37
21,Chicken Roll (Luncheon Meat,Chicken Roll (Luncheon Meat,3,10.8,6.5,14.8,39
22,Cheese Spread,Cheese Spread,3,8.2,7.1,10.0,19
23,Cheese Twists/Puffs/Curls,Cheese Twists/Puffs/Curls,1,3.0,*,*,*
24,"Chow Mein, Canned","Chow Mein, Canned",3,6.1,4.9,8.2,30
25,"Cocoa, Beverage","Cocoa, Beverage",1,0.37,*,*,*
26,"Cod, Poached","Cod, Poached",1,35.4,*,*,*
27,"Coffee, Beverage Black","Coffee, Beverage Black",1,0.025,*,*,*
28,"Cola, Beverage","Cola, Beverage",1,0.075,,*,*
29,"Cookies, Oreo Sandwich","Cookies, Oreo Sandwich",1,4.6,*,*,*
30,"Cookies, Chocolate Chip","Cookies, Chocolate Chip",1,4.9,*,*,*
31,"Cookies, Peanut","Cookies, Peanut",12,6.6,2.7,13.6,48
32,"Corn, Cream Style Canned","Corn, Cream Style Canned",3,1.44,1.4,1.47,2
33,"Corn, Froz3 Microwave Can Drain6","Corn, Froz3 Microwave Can Drain6",,0.64,0.48,0.85,19
34,"Corn Grits, Instant Cooked","Corn Grits, Instant Cooked",3,2.0,1.2,2.5,34
35,"Corn Muffins, Commercial Frozen 3","Corn Muffins, Commercial Frozen 3",,15.2,10.0,21.8,39
36,"Cottage Cheese, 4% Milkfat","Cottage Cheese, 4% Milkfat",3,7.9,5.2,13.1,57
