,0,1,2,3,4,5,6,7,8,9,10,11,12
0,,Fourspot,Shortfin,Great,Axillary,Atlantic,European,European,Forkbeard,Blue,Atlantic,MediterraneanHake,European
1,,megrim,mako,weever,seabream,Mackerel,anchovy,pilchard,,whiting,Cod,,hake
2,,Lepidorhombus,Isurus,Trachinus,Pagellus,Scomber,Eugraulis,Sardina,Phycis,Micromesistius,Gadus,Merlucius,Merluccius
3,,boscii,oxirinchus,draco,acarne,scombrus,encrasicholus,pilchardus,phycis,poutasou,morua,merlucius,merluccius
4,,,,,,,,,,,,mediterraneus,
5,TL,37.5  2.5,15.3  0.9,71.0  4.8,27.61.9,19.5  1.2,10.8  0.9,29.6  2.2,54.6  4.0,39.5  2.1,65.9  4.3,48.8  2.9,36.6  2.4
6,TFAsa.b,25.1  2.0,11.8  1.3,68.9  5.7,20.0  1.2,12.4  1.3,8.4  0.9,18.0 1.5,40.5  3.1,30.2  1.8,44.3  3.9,38.9  2.0,29.8  2.4
7,SFA,,,,,,,,,,,,
8,14:0,4.0  0.3,4.0  0.2,2.6  0.2,3.7  0.4,0.8  0.1,2.1  0.2,5.8  0.4,1.1 0.2,2.4  0.3,3.8  0.3,1.0 0.1,3.9  0.3
9,16:0,19.8  2.0,15.8  1.2,17.7  1.4,22.1 2.1,18.3  1.5,15.9  1.3,23.7  1.8,17.9  1.5,18.9  1.7,10.6  0.9,19.1  1.6,16.5  1.1
10,18:0,4.5  0.3,3.7  0.2,8.2  0.7,9.7  0.8,4.2  0.3,6.1 0.5,6.4  0.5,4.8  0.5,4.4  0.3,2.7  0.3,4.7  0.5,3.5  0.4
11,MUFA,,,,,,,,,,,,
12,16:1n-7,9.8  0.7,6.9  0.4,5.3  0.2,6.6  0.5,3.1  0.2,4.1  0.3,6.9  0.7,5.1 0.4,4.8  0.4,7.0  0.5,4.8  0.5,5.7  0.4
13,18:1n-9,34.8  2.1,12.2  1.0,11.8  1.2,30.6  2.8,28.6  1.9,4.7  0.4,10.6  1.3,34.4  2.1,22.6  2.0,14.5  1.3,39.3  3.5,14.3  1.2
14,18:1n-7,-,0.1 0.0,-,2.6  0.3,6.1  0.4,2.2  0.3,3.5  0.3,,,4.9  0.5,4.2  0.5,-
15,20:1n-9,3.1.2,1.2 0.1,1.10.1,2.1  0.2,4.2  0.3,2.2  0.3,1.9  0.2,1.4  0.2,3.8  0.4,9.4  0.8,1.2 0.1,5.7  0.6
16,22:1n-9,1.1  0.2,0.8  0.2,,0.5  0.1,1.3  0.3,0.9  0.2,0.7  0.2,0.3  0.1,3.1 0.4,7.6  0.8,0.3  0.1,5.9  0.6
17,PUFA,,,,,,,,,,,,
18,16:2n-6,0.5  0.1,0.4  0.1,-,0.7 0.1,0.4  0.1,1.6  0.3,0.70.1,0.6  0.2,0.6  0.2,1.0  0.2,0.6  0.2,0.4  0.1
19,16:3n-3,0.7  0.2,0.6  0.1,11,0.4 0.1,0.8  0.2,2.0  0.3,0.70.1,1.2 0.3,0.9 0.2,-,1.10.1,0.2  0.0
20,16:4n-1,,0.3  0.1,11,0.1  0.0,0.2  0.0,,0.6  0.1,0.1 0.0,0.2  0.0,,0.2  0.0,0.3  0.0
21,18:2n-6,0.5  0.2,1.9  0.2,-,0.6  0.1,1.5  0.3,2.6  0.2,1.6  0.2,0.9  0.2,1.1  0.3,1.4  0.2,0.8  0.2,1.4  0.3
22,18:3n-6,0.1  0.0,0.3  0.1,,0.1  0.0,0.1 0.0,0.2  0.0,0.4  0.1,0.2  0.0,,0.2  0.0,0.2  0.0,0.2  0.0
23,18:3n-3,0.2 0.0,1.3 0.2,,0.3  0.0,0.4  0.1,0.5  0.1,0.90.1,0.3  0.0,0.9 0.3,1.10.2,0.2  0.0,1.00.2
24,18:4n-3,0.2  0.0,2.4  0.3,1111,0.5  0.1,0.1 0.0,2.5  0.3,1.5  0.2,0.2  0.0,1.7  0.3,2.3  0.3,0.2  0.0,1.8  0.3
25,20:2n-6,0.3  0.1,0.5  0.1,1111,0.6  0.1,0.6  0.1,1.7  0.2,0.5  0.1,0.5  0.1,0.5  0.2,0.5  0.1,0.6  0.2,0.4  0.1
26,20:3n-6,,0.1 0.0,1111,0.2  0.0,0.1  0.0,0.1  0.0,0.2  0.0,,0.1  0.0,,0.1  0.0,0.1 0.0
27,20:3n-3,0.2  0.0,0.1  0.0,1111,,0.4  0.1,0.2  0.0,0.2  0.0,0.2  0.0,,-,0.2  0.0,0.2  0.0
28,20:4n-3,0.6  0.2,2.4  0.3,,0.6  0.1,1.0  0.2,1.5  0.2,0.7  0.2,0.3  0.1,0.8  0.2,1.0  0.2,0.3  0.1,0.9  0.2
29,20:4n-6,1.4  0.2,1.5  0.2,4.1  0.3,0.9  0.1,1.5  0.3,3.0  0.4,0.7  0.1,0.1 0.0,0.8  0.3,0.5  0.1,1.6  0.3,1.0  0.3
30,20:5n-3,2.9  0.4,11.3  1.1,10.8  0.9,3.0  0.2,3.4  0.6,10.0  1.1,9.1  1.0,6.0  0.7,9.6  0.8,8.9  0.7,5.4  0.6,9.8  0.9
31,21:5n-3,0.3  0.1,0.9  0.2,,0.3  0.0,0.2  0.0,0.4  0.1,0.5  0.1,0.3  0.1,0.3  0.1,,0.3  0.0,0.3  0.0
32,22:5n-3,2.3  0.2,1.3  0.2,3.1  0.2,1.6  0.2,5.6  0.4,0.4 0.1,1.5  0.2,1.1  0.2,0.7  0.2,1.1  0.3,1.0  0.2,0.2  0.0
33,22:6n-3,8.9  0.7,25.2  2.2,20.6  1.9,5.9  0.4,11.6  2.0,20.7  2.0,11.8  1.3,9.5  0.7,15.9  1.3,10.7  0.8,8.0  0.9,19.1  1.5
