,0,1,2,3,4,5,6
0,,Chemical,,Calculated,,Calculated,
1,,analysis,,values TCAP,values TCAP,values USDA,values USDA
2,,values,,,,,
3,,Mean,SD,Mean,SD,Mean,SD
4,All diet models (unit/100 g meal),,,,,,
5,Energy (kJ),462,35,494,47,624**,57
6,kcal,110,8,118,11,149**,14
7,Moisture (g,76.7,1.4,75.4,2.0,70.2**,2.8
8,Protein (g),7.0,2.2,6.7,2.0,6.8,1.9
9,Fatg,4.5,0.9,5.1,0.7,6.7*,0.8
10,Saturated fatty acids(g),1.26,0.58,1.14,0.27,1.57,0.43
11,Monounsaturated fatty acids,1.89,0.71,1.6,0.44,2.74,0.5
12,(g),,,,,,
13,Polyunsaturated fatty acids,1.27,0.59,1.71,0.7,1.77,0.71
14,(g),,,,,,
15,Trans fatty acids (g),0.06,0.04,0.1,0.04,0.01,0
16,Available carbohydrates (g),9.9,2.6,10.9,2.6,14.0*,3.2
17,Total carbohydrates (g),11.1,2.9,11.8,3.0,15.3,3.7
18,Total sugar (g),5.1,1.5,4.4,1.3,4.6,1.7
19,Total dietary fibre (g),1.2,0.7,0.9,0.5,1.3,0.8
20,Ashes (g),0.72,0.10,0.81,0.07,0.51**,0.12
21,Ca (mg),8.78,2.62,14.3**,3.2,12.0,3.3
22,Mg(mg),15.2,1.7,13.6,1.2,17.7,5.7
23,K(mg),220,38,252,30,234,26
24,Na (mg),27,21,76**,8,142**,18
25,P (mg),69,14,76,19,88**,7
26,Fe (mg),0.57,0.08,0.65,0.2?,0.8*,0.08
27,Zn (mg),0.83,0.38,1.08,0.45,1.15,0.54
28,-carotene (mg),35,64,16,34,20,45
29,Vit E(mg,1.18,0.45,1.24,0.61,0.73,0.31
30,Riboflavin (mg),0.07,0.02,0.06,0.02,0.07,0.03
31,Niacin (mg),1.44,0.67,1.51,0.64,2.41,0.87
32,Vit B6 (mg),0.10,0.03,0.20**,0.06,0.22**,0.05
