,0,1,2,3,4,5
0,Analytes,Added(mg/,SOn=6,,Lard (n=6,
1,,kg),,,,
2,,,Recovery,RSD,Recovery,RSD
3,,,(%),(%),(%),(%)
4,-Tocopherol,100.0,92.9  2.3,2.48,106.95.3,4.96
5,,500.0,98.6 0.9,0.91,96.51.2,1.24
6,,1000.0,99.7  0.4,0.40,100.81.4,1.39
7,-Tocopherol,100.0,104.13.7,3.55,98.3 4.6,4.68
8,,500.0,87.3  2.5,2.86,99.0 1.2,1.21
9,,1000.0,89.3 1.9,2.13,100.51.3,1.29
10,-Tocopherol,100.0,91.31.7,1.86,101.16.2,6.13
11,,500.0,91.4 1.8,1.97,98.2 1.1,1.11
12,,1000.0,100.9 1.2,1.19,99.40.9,0.91
13,8-Tocopherol,100.0,102.9  2.6,2.53,97.4  2.6,2.67
14,,500.0,105.90.6,0.57,104.34.3,4.12
15,,1000.0,104.70.8,0.76,99.4 1.0,1.00
16,Sesamin,1000.0,91.0 4.2,4.62,101.91.0,0.98
17,,3000.0,89.85.5,6.12,99.9  0.6,0.60
18,,5000.0,94.71.4,1.48,100.10.6,0.60
19,Sesamolin,1000.0,97.8  6.2,6.34,99.1 1.3,1.31
20,,3000.0,97.8 1.8,1.84,103.21.2,1.16
21,,5000.0,97.0  1.2,1.24,99.4  0.9,0.91
22,Sesamol,1000.0,102.70.8,0.78,98.51.9,1.93
23,,3000.0,100.20.9,0.90,103.21.0,0.97
24,,5000.0,109.85.9,5.36,99.7  0.8,0.80
25,Asarinin,1000.0,100.4 0.6,0.54,101.71.8,1.77
26,,3000.0,99.6 0.3,0.30,99.6  0.7,0.70
27,,5000.0,99.7  0.4,0.40,99.11.5,1.51
