,0,1,2,3,4,5,6
0,Biodegradable,Regression,R2,Af,Bf,SS,RMSE
1,plastic films,equation,,,,,
2,control,y=-2.6964x+,0.9042,1.14,0.99,0.15,2.75
3,,21.085x-,,,,,
4,,10.567,,,,,
5,80%PGA20%,y=-3.006x2+,0.8241,1.18,0.99,0.19,4.61
6,PBAT,24.07x-13.1,,,,,
7,20%PGA80%,y=-1.5x2+,0.8055,1.14,1.00,0.11,2.62
8,PBAT,12.319x-2.2,,,,,
9,60%PGA40%,y=-3.119x2+,0.889,1.13,0.99,0.15,3.37
10,PBAT,24.11x-13.133,,,,,
11,PBAT,y=-2.5417x2+,0.9521,1.07,0.99,0.04,1.67
12,,19.211x-,,,,,
13,,7.6333,,,,,
14,PGA,y=-2.252+,0.8878,1.12,1.00,0.14,2.98
15,,18.788x-,,,,,
16,,8.1333,,,,,
