,0,1,2,3,4,5
0,Fatty acid,Weight %a.b,,,,
1,,Roots,Ripe fruits,Flowers,Petioles,Leaves
2,,(sample no. 22)c,sample no.17,(sample no. 10),(sample no. 24),(sample no. 26)
3,Tetradecanoic acid (myristic acid),1.0,N.D.d,2.5,N.D.,5.7
4,Pentadecanoic acid,0.7,N.D.,N.D.,N.D.,N.D.
5,Hexadecanoic acid (palmitic acid),1.0,5.8,22.0,26.5,0.5
6,(Z)-9-Hexadecenoic acid(palmitoleic acid),1.0,N.D.,N.D.,N.D.,0.5
7,Heptadecanoic acid(margaric acid),N.D.,N.D.,1.2,N.D.,N.D.
8,"(Z,Z,Z-7,10,13-Hexadecatrienoic acid",N.D.,N.D.,N.D.,N.D.,7.1
9,(roughanic acid),,,,,
10,Octadecanoic acid(stearic acid),1.5,1.4,3.3,3.8,1.6
11,(Z)-6-Octadecenoic acid(petroselinic acid,3.9,67.5,1.8,3.6,0.8
12,(Z)-9-Octadecenoic acid(oleic acid),2.9,8.6,4.8,7.1,3.0
13,(Z-11-Octadecenoic acid(cis-vaccenic acid,1.9,N.D.,N.D.,N.D.,N.D.
14,"(Z,Z)-9,12-Octadecadienoic acid(linoleic acid",57.7,15.7,43.4,50.7,32.8
15,"(Z,Z,Z)-9,12,15-Octadecatrienoic acid",15.2,0.9,20.9,8.3,26.3
16,(linolenic acid),,,,,
17,SFAse,17.4,7.3,29.0,30.3,29.6
18,MUFAsf,72.9,16.7,6.6,59.0,66.1
19,PUFAsg,72.9,16.7,64.3,59.0,66.1
