,0,1,2,3,4,5
0,Component,RR,RR,DJ,OECDa,NP
1,,nonsprayeda,sprayedb,controlc,,commercial ricee
2,,mean,mean,mean,,mean
3,,(range)f,(range),(range),,(range)
4,Ash,1.25,1.29,1.27,1.0-1.5,1.47
5,,1.13-1.40,1.16-1.50),(1.16-1.38),,(1.25-1.73)
6,Crude protein,6.91,7.00g,6.83,7.1-8.3,7.56
7,,(6.50-7.18),(6.70-7.25),(6.52-7.13),,(6.66-9.06)
8,Crude fat,1.83,1.98,1.76,1.62.8,2.39
9,,(1.69-2.06),(1.57-2.25),(1.47-1.90),,(1.85-3.00)
10,Carbohydrate,90.00,89.72g,90.14,87.4-90.3,88.58
11,,(89.52-90.50),(89.40-90.09),(89.75-90.39),,(86.3790.08)
12,Starch,66.95,66.11,65.80,66.4,65.69
13,,(63.32-70.26),(60.1169.56),(60.7671.36),,(54.6073.78)
14,NDFh,3.01,3.16,2.80,3.9,2.97
15,,(2.213.62),(2.104.00),(2.01-3.35,,(1.90-4.37)
16,Crude fiber,0.72,0.71,0.77,0.6-1.0,1.02
17,,(0.54-0.81),0.48-0.97,(0.65-0.91),,(0.691.54)
18,SDFh,0.36,0.34,0.36,0.8,0.34
19,,(0.26-0.43),0.25-0.42,(0.15-0.53),,(0.21-0.45)
20,IDFh,5.32,5.35,5.38,2.7,5.49
21,,(5.195.44),(5.13-5.50),(5.13-5.71,,5.30-5.72
22,TDFh,5.68,5.68,5.73,3.5,5.83
23,,(5.58-5.80),(5.55-5.85,(5.605.91),,(5.65-5.99)
