,0,1,2,3
0,White wine,CDO,Varieties,Year
1,T-RS-1,Ribeira Sacra,Mencia,2003
2,T-RS-2,Ribeira Sacra,n.e.,2003
3,T-RS-3,Ribeira Sacra,Mencia,2003
4,T-RS-4,Ribeira Sacra,n.e.,2003
5,T-RS-5,Ribeira Sacra,Mencia and Arauxa,1999
6,T-RS-6,Ribeira Sacra,Mencia and Arauxa,2001
7,T-RS-7,Ribeira Sacra,Mencia and Arauxa,2001
8,T-M-1,Monterrei,"Arauxa,Mencia and Bastardo",2001
9,T-M-2,Monterrei,Arauxa.Mencia and Bastardc,2003
10,T-M-3,Monterrei,n.e.,2000
11,T-M-4,Monterrei,n.e.,2001
12,T-M-5,Monterrei,n.e.,2001
13,T-RB-1,Rias Baixas,"Caino Tinto, Souson",2003
14,,,Brancellao and others,
15,T-V-1,Valdeorras,n.e.,2003
16,T-V-2,Valdeorras,Mencia,2004
17,T-V-3,Valdeorras,n.e.,2000
18,T-V-4,Valdeorras,n.e.,1999
19,T-R-1,Ribeiro,Brancellao and Ferrol,2003
20,T-R-2,Ribeiro,n.e.,2004
21,T-R-3,Ribeiro,n.e.,2003
22,T-R-4,Ribeiro,Mencia,1996
23,T-R-5,Ribeiro,Mencia,1996
24,T-R-6,Ribeiro,Mencia,1996
25,T-R-7,Ribeiro,Mencia,1996
