,0,1,2,3,4,5
0,Fatty,,Dietary lipids,Dietary lipids,,Pooled
1,acid,LO,MO,SBO,CF,SEM
2,14:0,0.07b,1.72a,0.26b,0.36b,0.11
3,14:1,ND,0.12,ND,ND,0.04
4,15:0,ND,0.24,ND,ND,0.02
5,16:0,13.22c,21.99a,17.00b,20.73a,0.48
6,16:1n7,1.46c,6.24a,1.81c,3.69b,0.59
7,17:0,0.12bc,0.45a,0.26b,0.07c,0.05
8,18:0,14.27,12.93,12.46,14.31,0.94
9,18:1n9,14.33b,11.82b,16.31ab,20.98a,1.59
10,18:2n6,27.50b,16.01d,36.73a,24.39c,0.89
11,18:3n6,ND,0.10,0.09,0.16,0.10
12,18:3n3,18.21a,1.01c,2.62b,0.64c,0.38
13,20:0,0.07,0.03,0.07,ND,0.03
14,20:1n9,0.23C,0.86a,0.32c,0.55b,0.05
15,20:2n6,0.52b,0.35b,0.89a,0.91a,0.09
16,20:3n6,0.56,0.62,0.42,0.73,0.09
17,20:4n6,5.47c,7.06bc,9.45ab,10.91a,1.08
18,20:5n3,2.76b,8.29a,0.11c,ND,0.66
19,22:4n6,ND,0.16C,0.84b,1.23a,0.10
20,22:5n6,ND,ND,ND,0.07,0.04
21,22:5n3,0.78b,2.81a,0.21bc,0.14c,0.19
22,22:6n3,0.42b,7.20a,0.16b,0.04b,0.21
23,Total n6,34.05,24.30,48.42,38.40,
24,Total n3,22.17,19.31,3.10,0.82,
