,0,1,2,3,4,5,6,7
0,Fish,Composition (% sample weight),Composition (% sample weight),,AGEs (mg/kg sample weight),AGEs (mg/kg sample weight),,
1,,Protein,Water,Fat,Free CML,Free CEL,Bound CML,Bound CEL
2,1,18.2  0.2,80.4  0.1,0.5  0.1,0.33  0.01,0.100.01,1.000.07,2.19  0.44
3,2,19.9  0.1,79.3  0.3,0.6  0.1,0.22  0.02,0.03  0.01,0.66  0.17,1.78  0.21
4,3,20.4  0.5,78.3  0.1,0.9  0.1,0.320.00,0.07  0.01,1.06  0.10,2.66  0.30
5,4,19.6  0.0,79.6  0.1,0.8  0.1,0.38  0.04,0.09  0.01,1.00  0.06,2.86  0.38
6,5,21.2  0.0,78.8  0.1,0.8  0.1,0.40  0.01,0.05  0.01,0.68  0.19,2.12  0.77
7,6,18.3  0.0,78.3  0.1,0.6  0.1,0.39  0.05,0.09  0.02,1.13  0.05,3.33  0.23
8,7,20.3  0.0,78.1  0.2,0.7  0.1,0.58  0.10,0.110.01,1.02  0.04,1.76  0.16
9,8,18.5  0.0,79.3  0.1,0.6  0.1,0.47  0.07,0.06  0.02,1.03  0.13,4.90  0.70
10,9,19.4  0.1,78.0  0.1,0.8  0.1,0.46  0.02,0.100.01,1.05  0.01,4.74  0.76
11,10,20.5  0.5,79.2  0.1,0.3  0.1,3.18  0.01,0.28  0.02,2.05  0.13,2.63  0.03
12,11,20.7  0.5,79.0  0.2,0.3  0.1,2.37  0.04,0.28  0.03,1.87  0.03,3.23  0.32
13,12,21.1  0.8,78.6  0.3,0.3  0.1,2.82  0.02,0.28  0.01,1.38  0.00,2.26  0.08
14,13,21.0  0.2,78.7  0.3,0.3  0.1,2.38  0.08,0.26  0.00,2.16  0.04,3.04  0.60
15,14,21.3  0.5,78.4 0.1,0.3  0.1,2.49  0.01,0.27  0.01,1.57  0.45,2.02  0.37
16,15,20.8  0.2,78.9  0.2,0.3  0.1,2.57  0.12,0.27  0.01,1.52  0.38,2.42  0.10
17,Range,18.221.3,78.080.4,0.30.9,0.223.18,0.030.28,0.662.16,1.76-4.90
18,Average,20.1  1.1,79.0  0.7,0.5  0.2,1.29  1.15,0.16  0.10,1.28  0.46,2.80  0.95
