,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,#,Code, Plant sample,Anthocyanins (mg/g),Anthocyanins (mg/g),,,Flavonoids (mg/g),Flavonoids (mg/g),,,,,
1,,,,,2,3,11,4,5,6,7,8,9,10
2,,12179,S. nigra berry,0.01,0.04,0.03,ND,0.04,0.5,1.4  0.4,ND,0.2,0.01,0.1
3,,,, 1.5 *, 0.7, 0.9,, 0.2, 1.7,,, 1.7, 1.5, 1.2
4,2,23581,S. nigra berry,20.8,49.1,40.0,ND,0.9,4.6,29.0,ND,2.0,0.5,0.7
5,,,extract, 1.6, 1.0, 1.1,, 0.3, 0.3, 0.9,, 2.6, 2.9, 1.9
6,3,23582,S. nigra berry,0.1  1.3,0.03, 1.9,ND,0.04, 2.8,1.2  0.7,ND, 0.7,0.04, 2.8
7,,,,, 1.0, 1.9,, 2.4, 2.8,,, 0.7, 3.4, 2.8
8,4,23583,,0.1  1.7,0.1,0.1,ND,0.04,0.5,2.1  0.2,ND,0.1,0.02,0.1
9,,,,, 0.5, 0.5,, 0.1, 1.3,,, 0.4, 0.2, 2.8
10,5,23586,,0.2  0.2,0.2,0.1,ND,0.1,0.2,1.9  0.1,ND,0.3,0.03,0.1
11,,,,, 1.2, 2.7,, 1.1, 1.6,,, 2.2,0.04, 3.5
12,6,23598,,0.2  1.0,2.1,3.1,ND,0.1,4.9,8.0  0.2,ND,0.7,0.04,0.02
13,,,,, 0.5, 0.2,ND, 1.5, 0.2,,, 1.3, 3.1, 0.7
14,7,23599,,0.3  0.8,4.4,4.1,ND,0.2,2.7,3.0  0.3,ND,0.5,0.01,0.02
15,,,,, 0.1, 0.1,, 0.7, 0.2,,, 1.3, 4.1, 1.2
16,8,23600,,0.03,0.4,0.2,ND,0.3,1.4,3.8  0.1,ND, 1.6,0.04,0.01
17,,,, 2.6, 1.4, 2.7,, 1.1, 0.4,,, 1.6, 0.7, 1.5
18,9,23656,,0.01,0.02,0.02,ND,0.03,0.2,0.8  0.1,ND,0.1,0.01,0.02
19,,,, 2.2, 0.7, 0.2,, 1.7, 1.6,,, 1.1, 1.7, 1.6
20,10,23657,,0.1  0.4,0.1,0.1,ND,0.1,0.3,1.3  0.3,ND,0.2,0.01,0.1
21,,,,, 1.3, 2.2,, 4.7, 0.7,,,0.1, 0.6, 1.8
22,11,23663,,0.2  1.2,0.3,0.2,ND,0.04,0.4,1.6  0.5,ND,0.2,0.01,0.1
23,,,,, 1.1, 1.0,, 3.2, 0.7,,, 1.7, 0.9, 0.8
24,12,23668,,0.2  0.8,0.3,0.1,ND,0.1,0.4,1.6  0.3,ND,0.2,0.01,0.1
25,,,,, 0.9, 1.7,, 5.0, 1.0,,, 1.8, 0.9, 1.2
26,13,23669,,0.2  0.8,0.1,0.03,ND,0.1,0.3,2.1  0.1,ND,0.3,0.01,0.04
27,,,,, 2.2, 2.8,, 2.4, 0.2,,, 2.0, 1.5, 0.1
28,14,23672,,0.01,0.1,0.1,ND,0.02,0.1,0.2  1.6,ND,0.03,0.01,0.01
