,0,1,2,3
0,Ingredients (%),Starter,Grower,Finisher
1,,(18-49,50-83d,84-115d
2,,d),,
3,Corn meal,56.39,63.82,70.18
4,Soybean (44 % CP,37.00,30.85,25.09
5,Corn oil,2.30,0.78,0.00
6,Choline chloride,0.05,0.05,0.05
7,Calcium carbonate,2.30,2.27,2.26
8,Calcium orthophosphate,1.30,1.50,1.55
9,Salt,0.25,0.25,0.25
10,Lysine,0.06,0.16,0.28
11,DL-Methionine,0.17,0.14,0.16
12,Vitamins premix,0.10,0.10,0.10
13,Mineral premix2,0.08,0.08,0.08
14,Total,100.00,100.00,100.00
15,Calculated composition values,,,
16,Metabolizable Energy (Mcal/kg),2.92,2.90,2.91
17,Crude Protein (%),21.07,19.00,17.00
18,Crude Fiber (%,3.83,3.56,3.30
19,Lysine (%),1.20,1.15,1.13
20,Methionine (%),0.50,0.44,0.44
21,Methionine+Cystine (%,0.84,0.76,0.73
22,Calcium (%),1.28,1.29,1.29
23,Available phosphorus(%),0.64,0.66,0.65
24,Actual chemical analysis (% dry,,,
25,matter base),,,
26,Dry mater,87.82,87.65,87.25
27,Crude protein (N 6.25),20.27,19.41,15.64
28,Crude fiber,1.44,1.60,2.28
