,0,1,2,3,4,5,6,7,8
0,,,Resultsfrom present study,Resultsfrom present study,,,,,
1,Cereal,Country,Ash,Moisture,IDF,SDFP,SDFS,Total DF,FCDB
2,,,,,p<0.001,p=0.06,p<0.001,p<0.001,
3,Rye flour,Norway,1.3  0.0,11.6  0.0,10.2  0.1,3.9  0.2,4.9  0.0,19.0  0.2,14.8a
4,,Sweden,1.3  0.0,11.8  0.0,11.5  0.4,4.2  0.1,4.3  0.1,20.0 0.2,13.6b
5,,Finland,1.5  0.0,11.00.0,10.5  0.9,4.1  1.8,5.5  0.3,20.1  1.7,13.9c
6,,Estonia,1.6  0.0,11.5  0.0,11.0  0.2,4.0  0.3,4.3  0.1,19.3  0.1,13.6d
7,Wholegrain wheat flour,Sweden,1.7  0.0,11.60.0,11.4  0.2,2.0  0.3,2.2  0.2,15.6  0.3,12.0a
8,,Sweden,1.4  0.0,12.8  0.2,10.6  0.0,2.2  0.2,2.9  0.1,15.7  0.3,11.2b
9,,Finland,1.6  0.0,11.00.0,7.2  0.1,1.1  0.2,1.9  0.2,10.2  0.3,9.9c
10,,Estonia,1.4  0.0,11.4  0.0,8.7  0.2,2.6  0.1,1.9  0.1,13.2  0.5,9.9a
11,Rolled oats,Norway,1.7  0.0,10.9  0.0,8.1  0.4,3.7  0.2,0.2  0.1,12.0  0.5,10.6a
12,,Sweden,1.8  0.0,10.70.1,6.9  0.2,3.9  0.1,0.2  0.1,11.0  0.3,10.0b
13,,Finland,2.0  0.0,9.7 0.0,6.8  0.3,4.8  0.2,0.5  0.2,12.1  0.4,10.0c
14,,Estonia,1.8  0.0,10.2  0.0,6.7  0.1,5.6  0.2,0.3  0.0,12.6  0.3,10.0d
