,0,1,2,3,4
0,Genotypes,Province,Altitude(m),Latitude,Longitude
1,A1,Trabzon,1505,405099,3925'96
2,A2,Trabzon,1506,4051'01,3926'27
3,A5,Trabzon,1732,4039'41,"3940'91"""
4,A8,Trabzon,1718,4039'47,3940'73
5,A9,Trabzon,1123,403647,402379
6,A10,Rize,1486,4056'49,410803
7,A11,Rize,1584,405614,4108'25
8,A12,Giresun,1381,4034'72,"3826'41"""
9,A13,Ordu,1495,404181,3755'44
10,A14,Ordu,1480,404058,3755'76
11,A15,Ordu,1730,403993,3756'34
12,A17,Giresun,1813,404139,3815'06
13,A20,Giresun,1681,4041'33,3818'77
14,A22,Trabzon,1775,405135,3909'08
