,0,1,2,3,4,5,6
0,,L**,a**,b**,C**,**,TCC**
1,Fresh,43.55,7.27 ,18.19,19.60,111.79,2680.92 
2,,2.37a,0.34a,0.78a,0.83a,0.57a,157.51a
3,Natural,40.89,-1.47,14.28,14.37,95.90,385.41 
4,,1.32a,0.33c,1.00b,1.01c,1.17c,17.46bc
5,50,40.39,0.63 ,15.94,15.99,87.68 ,356.88 
6,,1.40a,0.37d,0.38b,0.37bc,1.39d,11.74bc
7,100W,31.28,2.35 ,15.14,15.38,82.21 ,287.88 
8,,1.87b,0.50e, 0.96b,1.00bc,1.65e,10.49c
9,300W,26.41 ,0.69 ,11.17,11.20,86.54 ,344.02 
10,,1.24c,0.13d,0.42c,0.42d,0.57d,16.66bc
11,500W,30.75,5.35,15.52,16.45,109.01,418.47
12,,1.00b,0.39b,0.59b,0.61bc,1.23ab,11.10bc
13,700W,31.99,6.78,18.50,19.71,110.20,450.49
14,,0.65b,0.12a,0.53a,0.53a,0.34a,15.69b
15,900W,29.70,4.97,16.05,16.82,106.93,394.41 
16,,1.20bc,0.46b,0.75a,0.84b,0.76b,13.55bc
17,f-value,18.35,113.34,10.49,13.90,132.21,203.44
