,0,1,2,3,4
0,Brand,Composition,Classification,Aluminum (g kg-1),
1,,,,Mean  SD,Range
2,,Fruits mix,FP,925+110,845-1005
3,,Plum,FP,750+160,620-930
4,,Noodles with Chicken breast and vegetables,SP,383+88,280-440
5,,"Meat,vegetables and cassava",SP,530+150,400-700
6,A,"Noodles,meat and vegetables",SP,390+63,325-460
7,,"Egg yolk,meat and vegetables",SP,880*200,690-1090
8,,Chicken breast with vegetables,SP,210+120,125-290
9,,Vegetables and meat,SP,260+90,160-330
10,,Chopped meat,SP,1170+260,960-1460
11,,Apple and plum,FP,2500*500,2195-3070
12,,"Chicken Breast, tomato, potato and broccoli",SP,1340 +280,1030-1550
13,B,"Zucchini, sweet potato, lettuce, beans and egg yolk",SP,2310 + 1165,1035-3320
14,,"Meat, carrot, lettuce, black beans and rice",SP,1404*542,1070-2030
15,,"Zucchini, lettuce, lentil, sweet potato and egg",SP,2760 + 980,2070-3450
16,,"Strawberry, raspberry and apple",FP,1900+175,1700-2040
17,C,"Pear, grape and apple",FP,1970+105,1850-2030
18,,Yellow fruits and chia,FP,940+20,950-925
19,,Banana and apple,FP,1500+500,1180-2080
20,,Dark chocolate milk drink,ID,2175315,2170-2720
21,D,Apple and papaya milk drink,ID,890130,675-900
22,,Banana milk drink,ID,540220,465-880
23,,Chocolate milk drink,ID,1780190,1670-2040
24,E,Strawberry milk drink,ID,105065,940-1055
25,,Cereal milk drink,ID,890  65,860-960
26,F,Chocolate milk drink,ID,1770170,1580-1920
27,,Soy-baseddrink,ID,2860152,2760-3060
28,,Oat milk drink,ID,260 25,250 -295
29,G,Soy-based drink,ID,1770225,1400-1805
30,,Chocolate soy-based drink,ID,2280103,2220 - 2420
31,H,Petit suisse,PS,417055,4135-4210
32,I,Petit suisse,PS,830  35,830-890
