,0,1,2,3,4,5
0,Product,SDF/IDF,,,,
1,,Anderson and Bridges (1988),Marlett (1992),Mongeau et al. (1989),Mean lit. value,Infant fooda
2,"Apple sauce,T/J",0.63,,1.02,0.82,0.63
3,ApricotsT/J,,0.38,,0.38,1.00
4,"Peach,T and Jb",0.68,,0.93,0.80,1.05
5,"Pear Bartlett,T",0.27,0.21,0.53,0.34,0.53
6,"Plum,T",0.77,0.50,1.29,0.86,1.33
7,"Carrot,T/J",0.60,0.30,0.44,0.45,1.00
8,"Corn,T and Jb",0.15,0.06,0.17,0.12,0.21
9,"Green and yellow beans,T/J",0.31,0.40,0.50,0.40,0.82
10,"Peas,T and Jb",0.16,0.08,0.80,0.35,0.38
11,SquashT/J,0.60,,,0.60,0.57
12,"Rice cereal (Brands A,C,E)d",0.45,0.33,0.28,0.35,0.34
13,"Oatmeal cereal(Brands A,C,E",1.07,0.62,0.95,0.88,1.29
