,0,1,2
0,Position,Hmult J in Hz,ctype
1,1,,"38.38, CH2"
2,2,,"31.99,CH2"
3,3,,"70.47,CH"
4,4,"3.66, m","40.79,CH2"
5,5,,"139.79,C"
6,6,"5.59,dd(5.54,2.28","119.60,CH"
7,7,"5.41,m","116.29,CH"
8,8,,"141.37,C"
9,9,,"46.25,CH"
10,10,,"37.03,C"
11,11,,"21.11,CH2"
12,12,,"28.30,CH2"
13,13,,"40.43,C"
14,14,,"55.47,CH"
15,15,,"23.00,CH2"
16,16,,"39.09,CH2"
17,17,,"54.56,CH"
18,18,"0.65,s","12.06,CH3"
19,19,"0.97,s","16.29,CH3"
20,20,,"40.43,CH"
21,21,"1.06,d6.84)","21.11,CH3"
22,22,"5.18,dd15.5,7.56",135.57CH
23,23,"5.25,dd15.5,7.04","131.98,CH"
24,24,,"42.84,CH"
25,25,,"33.09,CH"
26,26,"0.85,d6.48","19.96,CH3"
27,27,"0.86,d6.36","19.65,CH"
28,28,"0.94, d(7.0)","17.61,CH3"
