,0,1,2,3,4,5,6
0,,Bisacquino,Contessa Entellina,Palazzo Adriano,Lercara Friddi,Agrigento,Raffadali
1,Apigenin(mean sd),497.363.11,322.6  40.07,203.8 36.56,175.5  25.89,1254132.6,74.569.69
2,Luteolin(mean  sd),n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
3,Kaempferol (mean  sd),4585621.0,4935653.8,3966 551.2,2391334.7,77441084,1119156.6
4,Quercetin(mean  sd,1376233.9,1465249.0,4822  675.1,2987507.8,5089712.5,1780302.6
5,Rutin(mean  sd,n.d.,20.14  4.03,n.d.,n.d.,n.d.,n.d.
6,Myricetin(mean  sd),56.01 7.28,43.83  5.70,77.28 10.04,98.26  12.77,94.33  12.26,41.495.39
7,Hesperidinmean  sd,21.44 3.22,70.9110.64,41.476.22,20.093.01,36.975.54,n.d.
8,Naringenin (mean  sd,92.5310.17,86.02 9.46,105.211.57,100.811.08,170.218.72,30.843.39
9,Pinocembrin (mean  sd,961.6  144.2,924.5138.7,1286193.0,636.595.50,2564384.6,359.353.90
10,Caffeic acid (mean  sd,658.146.07,553.638.75,513.0 35.91,376.4  26.35,493.834.57,223.015.61
11,Chlorogenic acid,170.920.51,157.518.90,221.0  26.52,174.921.00,215.625.87,50.886.10
12,meansd,,,,,,
13,Ellagic acid (mean  sd,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
14,Ferulic acid (mean  sd,50.966.70,39.065.47,59.385.47,45.315.47,76.7810.75,23.563.30
15,Gallic acid (mean  sd,n.d.,n.d.,201.66  26.21,125.516.31,n.d.,n.d.
16,Syringic acid (mean  sd,n.d.,374.0,n.d.,n.d.,32.74 ,n.d.
17,Vanillic acid (mean  sd,358.543.02,108.613.03,271.032.52,174.2  20.90,176.1  21.13,93.4111.21
18,Catechin (mean sd,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
19,Epicatechin (mean  sd),n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
20,,S.Biagio Platani,Sciacca,Ribera,Racalmuto,Licata,Naro
21,Apigenin(mean  sd),227.4  37.64,1269  133.7,957.9101.6,378.7  42.78,1236 131.3,420.9  57.32
22,Luteolin(mean  sd),n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
23,Kaempferol (mean  sd),2041285.7,2177  304.8,3471485.9,75451056,2480347.3,3719  520.6
24,Quercetin(mean  sd),1249212.3,1206  205.0,1512257.0,71841221,3890661.3,1248  212.2
25,Rutin(mean  sd),45.72  9.14,46.96  9.40,89.51 17.90,71.02  14.20,102.6  20.52,73.90  14.80
26,Myricetin(mean  sd,42.27 5.50,42.14  5.48,39.245.10,1871243.2,989.0  128.6,42.705.55
27,Hesperidin (mean  sd,32.39 4.86,26.053.91,50.927.64,n.d.,n.d.,28.134.22
28,Naringenin (mean  sd,49.955.49,40.514.46,73.258.06,103.211.35,40.044.40,258.128.40
29,Pinocembrin (mean sd,735.5110.3,924.7138.7,1343201.5,1549232.3,764.2114.6,1343201.4
30,Caffeic acid (mean  sd,211.014.77,173.112.12,401.2 28.08,416.2  29.13,168.111.77,281.719.72
31,Chlorogenic acid,113.313.60,45.40 ,100.412.05,234.1  28.09,159.519.14,73.72  8.85
32,meansd,,,,,,
33,Ellagic acid (mean  sd),n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
34,Ferulic acid (mean sd,59.698.36,50.237.03,48.926.85,66.38  9.30,40.595.68,60.048.40
35,Gallic acid (mean  sd,n.d.,n.d.,n.d.,85.6611.13,334.243.45,n.d.
36,Syringic acid (mean  sd,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
37,Vanillic acid (mean  sd,48.045.76,74.578.95,91.4510.97,230.0  27.60,118.714.24,118.614.23
38,Catechin (mean sd,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
39,Epicatechin (mean  sd),n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
