,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,Samples,Yielda,Sugars (mol%),Sugars (mol%),,,,,,,,,Total,Sulfateb,Total
1,,(mg/kg),,,,,,,,,,,Sugarsb,(mg/g),Polysaccharidesb
2,,,,,,,,,,,,,(mg/g),,(mg/g)
3,,,dRibc,Rha,Fuc,Ribe,Ara,Xyl,Man,Gal,Glc,Ur.A,,,
4,PJ04,171,4,8,11,1,4,9,11,14,14,25,326,133,443
5,PJ05,171,3,8,12,1,4,8,10,15,16,24,326,128,443
6,18CO4,140,3,8,12,1,9,8,8,15,14,24,313,166,505
7,18CO4,140,3,7,12,1,6,9,8,16,16,19,313,166,469
8,18CO5,178,3,8,16,1,5,8,8,15,17,18,304,86,379
9,18C07,148,3,8,12,1,5,8,8,14,15,24,323,137,442
10,GCa07,116,3,8,16,1,5,8,9,15,16,21,323,166,480
11,FF05,104,3,7,13,1,5,10,8,15,20,17,341,132,463
12,FF07,104,2,7,14,1,5,12,9,15,20,17,352,78,421
13,FF07,98,3,8,14,1,5,10,9,15,18,18,341,128,364
14,CM07,47,5,5,6,1,5,8,10,15,20,26,275,101,364
15,CD07,348,3,4,12,1,,11,98,12,19,25,471,238,693
16,IR07,160,2,8,19,1,3,9,98,14,15,17,374,132,498
17,LP07,230,2,10,10,0,3,11,98,19,20,17,444,167,599
18,S07,46,4,2,7,1,4,8,12,17,23,21,329,96,412
19,Average,157 (55)a,3 (28),7 (29),12 (26),1 (23),5 (30),9(13),9 (14),15 (16),18 (15,21 (17,353 (16),143 (33),485 (20)
20,Median,144,3,8,12,1,5,9,9,15,17,20,335,133,461
