,0,1,2,3
0,No.,"Total solidsg/100g,meanSD,N=10","Total solidsg/100g,meanSD,N=10",
1,,Hot air oven,Hot air oven,Vacuum oven
2,,1022,1303,"70C,70mmHg"
3,1,7.680.01,7.630.01,8.380.02
4,2,8.660.01,8.660.02,8.670.14
5,3,9.05 0.02,9.05  0.02,9.100.02
6,4,7.82 0.02,7.840.01,7.840.01
7,5,12.140.02,12.06  0.02,12.190.02
8,6,18.860.02,18.590.02,18.770.02
9,7,20.470.03,20.350.02,20.720.21
10,8,21.870.02,21.660.02,21.690.02
11,9,22.170.05,22.050.01,22.340.03
12,10,24.690.01,24.640.01,24.72  0.02
13,11,25.35  0.02,25.24  0.02,25.420.02
14,12,26.320.02,26.32 0.02,26.460.01
15,13,26.43 0.02,26.850.03,26.660.03
16,14,29.240.01,28.130.02,27.520.01
17,15,27.960.03,27.800.02,28.050.02
18,16,98.92  0.02,98.93  0.03,98.95  0.03
